REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2008/12/01 00:30:00",1336.92,22.79,TRADE
SA1,"2008/12/01 01:00:00",1348.73,20,TRADE
SA1,"2008/12/01 01:30:00",1277.78,19.61,TRADE
SA1,"2008/12/01 02:00:00",1212.87,16.71,TRADE
SA1,"2008/12/01 02:30:00",1151.32,11.72,TRADE
SA1,"2008/12/01 03:00:00",1110.25,11.51,TRADE
SA1,"2008/12/01 03:30:00",1057.61,10.86,TRADE
SA1,"2008/12/01 04:00:00",1082.29,10.85,TRADE
SA1,"2008/12/01 04:30:00",1099.99,11.07,TRADE
SA1,"2008/12/01 05:00:00",1137.5,15.18,TRADE
SA1,"2008/12/01 05:30:00",1152.67,19.28,TRADE
SA1,"2008/12/01 06:00:00",1227.99,20.18,TRADE
SA1,"2008/12/01 06:30:00",1287.53,23.37,TRADE
SA1,"2008/12/01 07:00:00",1458.62,31.23,TRADE
SA1,"2008/12/01 07:30:00",1510.71,32.29,TRADE
SA1,"2008/12/01 08:00:00",1465.86,27.28,TRADE
SA1,"2008/12/01 08:30:00",1503.89,29.63,TRADE
SA1,"2008/12/01 09:00:00",1538.41,32.48,TRADE
SA1,"2008/12/01 09:30:00",1530.82,32.65,TRADE
SA1,"2008/12/01 10:00:00",1539.07,34.17,TRADE
SA1,"2008/12/01 10:30:00",1561.44,36.74,TRADE
SA1,"2008/12/01 11:00:00",1548.77,37.97,TRADE
SA1,"2008/12/01 11:30:00",1525.36,32.87,TRADE
SA1,"2008/12/01 12:00:00",1534.38,37.73,TRADE
SA1,"2008/12/01 12:30:00",1542.37,36.96,TRADE
SA1,"2008/12/01 13:00:00",1553.71,37.92,TRADE
SA1,"2008/12/01 13:30:00",1557.17,38.6,TRADE
SA1,"2008/12/01 14:00:00",1560.35,38.57,TRADE
SA1,"2008/12/01 14:30:00",1555.57,38.59,TRADE
SA1,"2008/12/01 15:00:00",1535.06,38.03,TRADE
SA1,"2008/12/01 15:30:00",1504.51,37.77,TRADE
SA1,"2008/12/01 16:00:00",1491.82,37.17,TRADE
SA1,"2008/12/01 16:30:00",1468.1,36.74,TRADE
SA1,"2008/12/01 17:00:00",1459.81,33.01,TRADE
SA1,"2008/12/01 17:30:00",1459.76,32.35,TRADE
SA1,"2008/12/01 18:00:00",1493.35,31.02,TRADE
SA1,"2008/12/01 18:30:00",1430.95,26.23,TRADE
SA1,"2008/12/01 19:00:00",1399.74,26.66,TRADE
SA1,"2008/12/01 19:30:00",1416.98,28.29,TRADE
SA1,"2008/12/01 20:00:00",1440.29,30.64,TRADE
SA1,"2008/12/01 20:30:00",1476.37,28.78,TRADE
