REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2004/12/01 00:30:00",5232.59667,33.69,TRADE
VIC1,"2004/12/01 01:00:00",5122.46,29.86,TRADE
VIC1,"2004/12/01 01:30:00",5486.88167,32.56,TRADE
VIC1,"2004/12/01 02:00:00",5284.45667,24.87,TRADE
VIC1,"2004/12/01 02:30:00",5016.31,22.63,TRADE
VIC1,"2004/12/01 03:00:00",4850.31333,18.71,TRADE
VIC1,"2004/12/01 03:30:00",4772.88333,19.4,TRADE
VIC1,"2004/12/01 04:00:00",4678.31833,18.65,TRADE
VIC1,"2004/12/01 04:30:00",4789.08667,21.73,TRADE
VIC1,"2004/12/01 05:00:00",4894.265,23.58,TRADE
VIC1,"2004/12/01 05:30:00",5185.42,30.96,TRADE
VIC1,"2004/12/01 06:00:00",5476.51167,37.99,TRADE
VIC1,"2004/12/01 06:30:00",5946.525,48.25,TRADE
VIC1,"2004/12/01 07:00:00",6256.89167,59.19,TRADE
VIC1,"2004/12/01 07:30:00",6086.71,40.65,TRADE
VIC1,"2004/12/01 08:00:00",6153.12833,45.67,TRADE
VIC1,"2004/12/01 08:30:00",6175.91333,63.62,TRADE
VIC1,"2004/12/01 09:00:00",6218.64667,83.33,TRADE
VIC1,"2004/12/01 09:30:00",6207.93167,90.57,TRADE
VIC1,"2004/12/01 10:00:00",6176.07167,50.23,TRADE
VIC1,"2004/12/01 10:30:00",6202.75667,24.47,TRADE
VIC1,"2004/12/01 11:00:00",6227.91167,25.99,TRADE
VIC1,"2004/12/01 11:30:00",6207.25667,38.21,TRADE
VIC1,"2004/12/01 12:00:00",6180.11167,35.62,TRADE
VIC1,"2004/12/01 12:30:00",6168.70833,21.56,TRADE
VIC1,"2004/12/01 13:00:00",6095.38667,21.82,TRADE
VIC1,"2004/12/01 13:30:00",6112.98,28.01,TRADE
VIC1,"2004/12/01 14:00:00",6078.88667,23.69,TRADE
VIC1,"2004/12/01 14:30:00",6084.14,26.65,TRADE
VIC1,"2004/12/01 15:00:00",6098.06,28.03,TRADE
VIC1,"2004/12/01 15:30:00",6131.56,32.47,TRADE
VIC1,"2004/12/01 16:00:00",6117.36,28.65,TRADE
VIC1,"2004/12/01 16:30:00",6115.19667,27.7,TRADE
VIC1,"2004/12/01 17:00:00",6024.58,27.5,TRADE
VIC1,"2004/12/01 17:30:00",5871.55667,26.65,TRADE
VIC1,"2004/12/01 18:00:00",5710.32167,23.77,TRADE
VIC1,"2004/12/01 18:30:00",5584.64167,39.23,TRADE
VIC1,"2004/12/01 19:00:00",5495.52833,30.41,TRADE
VIC1,"2004/12/01 19:30:00",5473.59333,34.62,TRADE
VIC1,"2004/12/01 20:00:00",5593.57333,36.62,TRADE
VIC1,"2004/12/01 20:30:00",5601.45333,35.83,TRADE
VIC1,"2004/12/01 21:00:00",5513.43833,32.06,TRADE
VIC1,"2004/12/01 21:30:00",5308.18,35.62,TRADE
VIC1,"2004/12/01 22:00:00",5118.12167,27.24,TRADE
VIC1,"2004/12/01 22:30:00",4946.45167,29.22,TRADE
VIC1,"2004/12/01 23:00:00",4831.41167,26.62,TRADE
VIC1,"2004/12/01 23:30:00",5239.92833,29.67,TRADE
VIC1,"2004/12/02 00:00:00",5184.89167,26.83,TRADE
VIC1,"2004/12/02 00:30:00",4997.775,28.82,TRADE
VIC1,"2004/12/02 01:00:00",4841.65833,25.19,TRADE
VIC1,"2004/12/02 01:30:00",5250.475,24.84,TRADE
VIC1,"2004/12/02 02:00:00",5139.725,21.61,TRADE
VIC1,"2004/12/02 02:30:00",4891.74,19.09,TRADE
VIC1,"2004/12/02 03:00:00",4714.13167,17.43,TRADE
VIC1,"2004/12/02 03:30:00",4558.48667,17.19,TRADE
VIC1,"2004/12/02 04:00:00",4547.16333,17.26,TRADE
VIC1,"2004/12/02 04:30:00",4611.165,22.76,TRADE
VIC1,"2004/12/02 05:00:00",4759.47333,24.27,TRADE
VIC1,"2004/12/02 05:30:00",5022.46667,29.49,TRADE
VIC1,"2004/12/02 06:00:00",5388.45,31.16,TRADE
VIC1,"2004/12/02 06:30:00",5847.96167,38.37,TRADE
VIC1,"2004/12/02 07:00:00",6207.22667,49.3,TRADE
VIC1,"2004/12/02 07:30:00",6031.18833,33,TRADE
VIC1,"2004/12/02 08:00:00",6067.49167,38.33,TRADE
VIC1,"2004/12/02 08:30:00",6056.63333,40.77,TRADE
VIC1,"2004/12/02 09:00:00",6073.015,41.77,TRADE
VIC1,"2004/12/02 09:30:00",6090.80833,42.01,TRADE
VIC1,"2004/12/02 10:00:00",6135.86,39.79,TRADE
VIC1,"2004/12/02 10:30:00",6129.06333,33.97,TRADE
VIC1,"2004/12/02 11:00:00",6158.48667,37.95,TRADE
VIC1,"2004/12/02 11:30:00",6096.84167,42.28,TRADE
VIC1,"2004/12/02 12:00:00",6077.595,41.98,TRADE
VIC1,"2004/12/02 12:30:00",6083.97833,42.35,TRADE
VIC1,"2004/12/02 13:00:00",6069.33833,42.38,TRADE
VIC1,"2004/12/02 13:30:00",6058.98833,41.65,TRADE
VIC1,"2004/12/02 14:00:00",6019.09,38.55,TRADE
VIC1,"2004/12/02 14:30:00",6014.55833,33.49,TRADE
VIC1,"2004/12/02 15:00:00",5992.21667,35.49,TRADE
VIC1,"2004/12/02 15:30:00",6034.43833,36.01,TRADE
VIC1,"2004/12/02 16:00:00",6028.45667,32.88,TRADE
VIC1,"2004/12/02 16:30:00",6026.63,32.55,TRADE
VIC1,"2004/12/02 17:00:00",5940.39,30.9,TRADE
VIC1,"2004/12/02 17:30:00",5854.87833,31,TRADE
VIC1,"2004/12/02 18:00:00",5711.40167,29.29,TRADE
VIC1,"2004/12/02 18:30:00",5546.17,27.72,TRADE
VIC1,"2004/12/02 19:00:00",5544.29,28.62,TRADE
VIC1,"2004/12/02 19:30:00",5524.605,35.03,TRADE
VIC1,"2004/12/02 20:00:00",5661.79667,32.44,TRADE
VIC1,"2004/12/02 20:30:00",5640.04667,32.22,TRADE
VIC1,"2004/12/02 21:00:00",5527.98167,27.72,TRADE
VIC1,"2004/12/02 21:30:00",5374.13167,29.52,TRADE
VIC1,"2004/12/02 22:00:00",5168.62833,26.2,TRADE
VIC1,"2004/12/02 22:30:00",5028.785,27.78,TRADE
VIC1,"2004/12/02 23:00:00",4920.26167,25.53,TRADE
VIC1,"2004/12/02 23:30:00",5317.6,30.7,TRADE
VIC1,"2004/12/03 00:00:00",5249.395,28.73,TRADE
VIC1,"2004/12/03 00:30:00",5064.22667,28.84,TRADE
VIC1,"2004/12/03 01:00:00",4962.26333,25.89,TRADE
VIC1,"2004/12/03 01:30:00",5319.96333,26.47,TRADE
VIC1,"2004/12/03 02:00:00",5181.85667,22.66,TRADE
VIC1,"2004/12/03 02:30:00",4955.205,20.93,TRADE
VIC1,"2004/12/03 03:00:00",4782.38833,19.76,TRADE
VIC1,"2004/12/03 03:30:00",4663.83167,19.34,TRADE
VIC1,"2004/12/03 04:00:00",4609.55167,19.12,TRADE
VIC1,"2004/12/03 04:30:00",4673.43833,18.19,TRADE
VIC1,"2004/12/03 05:00:00",4754.88667,20.84,TRADE
