REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2003/12/01 00:30:00",6649.40833,13.77,TRADE
NSW1,"2003/12/01 01:00:00",6535.495,12.6,TRADE
NSW1,"2003/12/01 01:30:00",6297.79667,13.68,TRADE
NSW1,"2003/12/01 02:00:00",6100.65667,13.28,TRADE
NSW1,"2003/12/01 02:30:00",5946.89667,10.33,TRADE
NSW1,"2003/12/01 03:00:00",5889.63667,10.5,TRADE
NSW1,"2003/12/01 03:30:00",5851.51833,10.12,TRADE
NSW1,"2003/12/01 04:00:00",5935.07667,10.44,TRADE
NSW1,"2003/12/01 04:30:00",6149.705,12.17,TRADE
NSW1,"2003/12/01 05:00:00",6414.56167,13.29,TRADE
NSW1,"2003/12/01 05:30:00",7059.86167,15.22,TRADE
NSW1,"2003/12/01 06:00:00",7714.14,16.34,TRADE
NSW1,"2003/12/01 06:30:00",8135.58333,17.8,TRADE
NSW1,"2003/12/01 07:00:00",8639.49167,18.07,TRADE
NSW1,"2003/12/01 07:30:00",8847.08833,17.63,TRADE
NSW1,"2003/12/01 08:00:00",9028.00333,20.37,TRADE
NSW1,"2003/12/01 08:30:00",9228.90333,21.33,TRADE
NSW1,"2003/12/01 09:00:00",9388.26667,21.41,TRADE
NSW1,"2003/12/01 09:30:00",9441.945,21.33,TRADE
NSW1,"2003/12/01 10:00:00",9564.87667,21.33,TRADE
NSW1,"2003/12/01 10:30:00",9607.04,20.43,TRADE
NSW1,"2003/12/01 11:00:00",9725.81167,20.9,TRADE
NSW1,"2003/12/01 11:30:00",9741.67,20.58,TRADE
NSW1,"2003/12/01 12:00:00",9792.64,21.63,TRADE
NSW1,"2003/12/01 12:30:00",9728.63333,24.22,TRADE
NSW1,"2003/12/01 13:00:00",9817.14333,24.72,TRADE
NSW1,"2003/12/01 13:30:00",9856.35167,24.85,TRADE
NSW1,"2003/12/01 14:00:00",9858.02667,25.15,TRADE
NSW1,"2003/12/01 14:30:00",9749.86833,25.09,TRADE
NSW1,"2003/12/01 15:00:00",9817.56167,24.79,TRADE
NSW1,"2003/12/01 15:30:00",9816.56,21.71,TRADE
NSW1,"2003/12/01 16:00:00",9772.445,21.17,TRADE
NSW1,"2003/12/01 16:30:00",9635.14833,21.03,TRADE
NSW1,"2003/12/01 17:00:00",9559.63833,20.53,TRADE
NSW1,"2003/12/01 17:30:00",9260.35333,19.43,TRADE
NSW1,"2003/12/01 18:00:00",9116.29833,17.09,TRADE
NSW1,"2003/12/01 18:30:00",8944.93167,17.08,TRADE
NSW1,"2003/12/01 19:00:00",8860.57667,17,TRADE
NSW1,"2003/12/01 19:30:00",8834.075,17,TRADE
NSW1,"2003/12/01 20:00:00",8687.34667,17.01,TRADE
NSW1,"2003/12/01 20:30:00",8346.00333,16.85,TRADE
NSW1,"2003/12/01 21:00:00",8033.70667,16.59,TRADE
NSW1,"2003/12/01 21:30:00",8123.885,16.9,TRADE
NSW1,"2003/12/01 22:00:00",7949.40833,15.84,TRADE
NSW1,"2003/12/01 22:30:00",7985.63333,16.99,TRADE
NSW1,"2003/12/01 23:00:00",7856.12,16.29,TRADE
NSW1,"2003/12/01 23:30:00",7758.34833,17.06,TRADE
NSW1,"2003/12/02 00:00:00",7555.435,16.49,TRADE
NSW1,"2003/12/02 00:30:00",7347.54167,16.51,TRADE
NSW1,"2003/12/02 01:00:00",7134.29833,16.55,TRADE
NSW1,"2003/12/02 01:30:00",6807.24,16.57,TRADE
NSW1,"2003/12/02 02:00:00",6468.38,14.31,TRADE
NSW1,"2003/12/02 02:30:00",6217.28,13.03,TRADE
NSW1,"2003/12/02 03:00:00",6104.165,11.37,TRADE
NSW1,"2003/12/02 03:30:00",6032.49333,9.07,TRADE
NSW1,"2003/12/02 04:00:00",6121.53667,10.62,TRADE
NSW1,"2003/12/02 04:30:00",6365.095,12.92,TRADE
NSW1,"2003/12/02 05:00:00",6625.3,14.27,TRADE
NSW1,"2003/12/02 05:30:00",7244.97833,16.33,TRADE
NSW1,"2003/12/02 06:00:00",7896.56333,16.78,TRADE
NSW1,"2003/12/02 06:30:00",8246.88667,18.28,TRADE
NSW1,"2003/12/02 07:00:00",8692.715,20.19,TRADE
NSW1,"2003/12/02 07:30:00",8889.945,18.65,TRADE
NSW1,"2003/12/02 08:00:00",9077.94333,20.87,TRADE
NSW1,"2003/12/02 08:30:00",9303.395,21.44,TRADE
NSW1,"2003/12/02 09:00:00",9416.745,21.48,TRADE
NSW1,"2003/12/02 09:30:00",9439.80167,21.44,TRADE
