REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,"2013/07/01 00:30:00",976.15,49.05,TRADE
TAS1,"2013/07/01 01:00:00",957.9,47.21,TRADE
TAS1,"2013/07/01 01:30:00",927.3,43.13,TRADE
TAS1,"2013/07/01 02:00:00",932.64,41.67,TRADE
TAS1,"2013/07/01 02:30:00",929.21,38.45,TRADE
TAS1,"2013/07/01 03:00:00",917.74,38.62,TRADE
TAS1,"2013/07/01 03:30:00",936.33,39.13,TRADE
TAS1,"2013/07/01 04:00:00",924.93,38.2,TRADE
TAS1,"2013/07/01 04:30:00",933.07,41.37,TRADE
TAS1,"2013/07/01 05:00:00",953.44,36.36,TRADE
TAS1,"2013/07/01 05:30:00",994.92,19.88,TRADE
TAS1,"2013/07/01 06:00:00",1000.25,25.86,TRADE
TAS1,"2013/07/01 06:30:00",1092.44,44.91,TRADE
TAS1,"2013/07/01 07:00:00",1180.35,59.59,TRADE
TAS1,"2013/07/01 07:30:00",1264.41,44.56,TRADE
TAS1,"2013/07/01 08:00:00",1332.05,49.96,TRADE
TAS1,"2013/07/01 08:30:00",1317.28,58.9,TRADE
TAS1,"2013/07/01 09:00:00",1263.97,57.68,TRADE
TAS1,"2013/07/01 09:30:00",1256.93,48.67,TRADE
TAS1,"2013/07/01 10:00:00",1210.8,46.43,TRADE
TAS1,"2013/07/01 10:30:00",1187.29,38.69,TRADE
TAS1,"2013/07/01 11:00:00",1163.51,44.22,TRADE
TAS1,"2013/07/01 11:30:00",1149.49,43.81,TRADE
TAS1,"2013/07/01 12:00:00",1143.81,43.99,TRADE
TAS1,"2013/07/01 12:30:00",1176.16,44.2,TRADE
TAS1,"2013/07/01 13:00:00",1152.65,44.11,TRADE
TAS1,"2013/07/01 13:30:00",1159.52,44.06,TRADE
TAS1,"2013/07/01 14:00:00",1166.43,28.87,TRADE
TAS1,"2013/07/01 14:30:00",1191.59,20.8,TRADE
TAS1,"2013/07/01 15:00:00",1186.03,42.93,TRADE
TAS1,"2013/07/01 15:30:00",1181.85,43.59,TRADE
TAS1,"2013/07/01 16:00:00",1205.76,43.5,TRADE
TAS1,"2013/07/01 16:30:00",1226.96,42.96,TRADE
TAS1,"2013/07/01 17:00:00",1276.24,49.31,TRADE
TAS1,"2013/07/01 17:30:00",1349.79,57.72,TRADE
TAS1,"2013/07/01 18:00:00",1378.81,67.97,TRADE
TAS1,"2013/07/01 18:30:00",1358.95,50.14,TRADE
TAS1,"2013/07/01 19:00:00",1360.13,50.01,TRADE
TAS1,"2013/07/01 19:30:00",1336.55,46.16,TRADE
TAS1,"2013/07/01 20:00:00",1313.29,25.12,TRADE
TAS1,"2013/07/01 20:30:00",1287.59,29.11,TRADE
TAS1,"2013/07/01 21:00:00",1261.26,29.01,TRADE
TAS1,"2013/07/01 21:30:00",1216.92,12.6,TRADE
TAS1,"2013/07/01 22:00:00",1195.94,20.56,TRADE
TAS1,"2013/07/01 22:30:00",1119.08,-0.69,TRADE
TAS1,"2013/07/01 23:00:00",1064.19,-0.73,TRADE
TAS1,"2013/07/01 23:30:00",1029.99,36.65,TRADE
TAS1,"2013/07/02 00:00:00",1010.99,44.12,TRADE
TAS1,"2013/07/02 00:30:00",960.23,43.88,TRADE
TAS1,"2013/07/02 01:00:00",926.19,16.39,TRADE
TAS1,"2013/07/02 01:30:00",925.81,13.89,TRADE
TAS1,"2013/07/02 02:00:00",936.86,36.14,TRADE
TAS1,"2013/07/02 02:30:00",947.47,37.35,TRADE
TAS1,"2013/07/02 03:00:00",945.92,39.89,TRADE
TAS1,"2013/07/02 03:30:00",943.89,38.27,TRADE
TAS1,"2013/07/02 04:00:00",945.35,39.48,TRADE
TAS1,"2013/07/02 04:30:00",958.39,39.16,TRADE
TAS1,"2013/07/02 05:00:00",966.47,40.44,TRADE
TAS1,"2013/07/02 05:30:00",987.13,41.72,TRADE
TAS1,"2013/07/02 06:00:00",1022.71,41.15,TRADE
TAS1,"2013/07/02 06:30:00",1081.62,43.26,TRADE
TAS1,"2013/07/02 07:00:00",1186.19,42.26,TRADE
TAS1,"2013/07/02 07:30:00",1261.09,41.58,TRADE
TAS1,"2013/07/02 08:00:00",1300.36,43.27,TRADE
TAS1,"2013/07/02 08:30:00",1294.58,43.28,TRADE
TAS1,"2013/07/02 09:00:00",1261.83,43.28,TRADE
TAS1,"2013/07/02 09:30:00",1244.38,43.28,TRADE
TAS1,"2013/07/02 10:00:00",1217.65,39.88,TRADE
TAS1,"2013/07/02 10:30:00",1213.95,40.02,TRADE
TAS1,"2013/07/02 11:00:00",1166.17,39.09,TRADE
TAS1,"2013/07/02 11:30:00",1150.87,37.7,TRADE
TAS1,"2013/07/02 12:00:00",1152.46,37.6,TRADE
TAS1,"2013/07/02 12:30:00",1164.3,37.52,TRADE
TAS1,"2013/07/02 13:00:00",1188.03,37.91,TRADE
TAS1,"2013/07/02 13:30:00",1190.74,37.29,TRADE
TAS1,"2013/07/02 14:00:00",1174.24,37.28,TRADE
TAS1,"2013/07/02 14:30:00",1242.55,38.28,TRADE
TAS1,"2013/07/02 15:00:00",1264.21,38.7,TRADE
TAS1,"2013/07/02 15:30:00",1270.59,40.48,TRADE
TAS1,"2013/07/02 16:00:00",1289.15,41.32,TRADE
TAS1,"2013/07/02 16:30:00",1315.86,37.31,TRADE
TAS1,"2013/07/02 17:00:00",1372.59,37.29,TRADE
TAS1,"2013/07/02 17:30:00",1396.28,37.31,TRADE
TAS1,"2013/07/02 18:00:00",1455.99,48.79,TRADE
TAS1,"2013/07/02 18:30:00",1417.81,44.32,TRADE
TAS1,"2013/07/02 19:00:00",1449.49,45.93,TRADE
TAS1,"2013/07/02 19:30:00",1441.52,44.32,TRADE
TAS1,"2013/07/02 20:00:00",1399.22,44.13,TRADE
TAS1,"2013/07/02 20:30:00",1378.35,40.26,TRADE
TAS1,"2013/07/02 21:00:00",1366.86,39.25,TRADE
TAS1,"2013/07/02 21:30:00",1304.38,36.72,TRADE
TAS1,"2013/07/02 22:00:00",1297.4,38.24,TRADE
TAS1,"2013/07/02 22:30:00",1250.82,35.54,TRADE
TAS1,"2013/07/02 23:00:00",1222.75,35.2,TRADE
TAS1,"2013/07/02 23:30:00",1172.43,39.23,TRADE
TAS1,"2013/07/03 00:00:00",1150.55,43.26,TRADE
TAS1,"2013/07/03 00:30:00",1113.74,39,TRADE
TAS1,"2013/07/03 01:00:00",1102.43,37.24,TRADE
TAS1,"2013/07/03 01:30:00",1088.9,37.05,TRADE
TAS1,"2013/07/03 02:00:00",1086.14,38.44,TRADE
TAS1,"2013/07/03 02:30:00",1076.94,36.28,TRADE
TAS1,"2013/07/03 03:00:00",1071.14,37.23,TRADE
TAS1,"2013/07/03 03:30:00",1070.53,38.17,TRADE
TAS1,"2013/07/03 04:00:00",1074.42,39.53,TRADE
TAS1,"2013/07/03 04:30:00",1046.34,37.79,TRADE
TAS1,"2013/07/03 05:00:00",1036.38,38.71,TRADE
TAS1,"2013/07/03 05:30:00",1055.72,40.9,TRADE
TAS1,"2013/07/03 06:00:00",1106.16,40.6,TRADE
TAS1,"2013/07/03 06:30:00",1184.47,41.26,TRADE
TAS1,"2013/07/03 07:00:00",1274.05,41.46,TRADE
TAS1,"2013/07/03 07:30:00",1363.73,44.9,TRADE
TAS1,"2013/07/03 08:00:00",1425.14,47.01,TRADE
