REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2005/07/01 00:30:00",5750.64333,21.8,TRADE
VIC1,"2005/07/01 01:00:00",5557.03167,18.46,TRADE
VIC1,"2005/07/01 01:30:00",5921.95833,22.14,TRADE
VIC1,"2005/07/01 02:00:00",5759.715,18.95,TRADE
VIC1,"2005/07/01 02:30:00",5489.96,16.27,TRADE
VIC1,"2005/07/01 03:00:00",5292.33333,14.34,TRADE
VIC1,"2005/07/01 03:30:00",5118.835,14.1,TRADE
VIC1,"2005/07/01 04:00:00",4953.06667,13.8,TRADE
VIC1,"2005/07/01 04:30:00",4943.52167,13.15,TRADE
VIC1,"2005/07/01 05:00:00",4908.48167,13.11,TRADE
VIC1,"2005/07/01 05:30:00",4988.88,13.46,TRADE
VIC1,"2005/07/01 06:00:00",5152.31167,14.89,TRADE
VIC1,"2005/07/01 06:30:00",5539.20833,18.95,TRADE
VIC1,"2005/07/01 07:00:00",5906.02667,20.29,TRADE
VIC1,"2005/07/01 07:30:00",6090.22167,18.74,TRADE
VIC1,"2005/07/01 08:00:00",6456.75333,21.97,TRADE
VIC1,"2005/07/01 08:30:00",6683.21167,24.05,TRADE
VIC1,"2005/07/01 09:00:00",6783.86167,24.48,TRADE
VIC1,"2005/07/01 09:30:00",6885.09667,26.51,TRADE
VIC1,"2005/07/01 10:00:00",6867.02167,26.07,TRADE
VIC1,"2005/07/01 10:30:00",6836.97,29.45,TRADE
VIC1,"2005/07/01 11:00:00",6823.95,25.77,TRADE
VIC1,"2005/07/01 11:30:00",6797.29667,27.18,TRADE
VIC1,"2005/07/01 12:00:00",6737.265,24.43,TRADE
VIC1,"2005/07/01 12:30:00",6709.965,39.64,TRADE
VIC1,"2005/07/01 13:00:00",6614.705,28.27,TRADE
VIC1,"2005/07/01 13:30:00",6795.50833,24.93,TRADE
VIC1,"2005/07/01 14:00:00",6766.02667,25.46,TRADE
VIC1,"2005/07/01 14:30:00",6769.00167,25.34,TRADE
VIC1,"2005/07/01 15:00:00",6706.28667,24.98,TRADE
VIC1,"2005/07/01 15:30:00",6684.03333,23.78,TRADE
VIC1,"2005/07/01 16:00:00",6665.90667,21.8,TRADE
VIC1,"2005/07/01 16:30:00",6663.29833,22.94,TRADE
VIC1,"2005/07/01 17:00:00",6730.68,25.05,TRADE
VIC1,"2005/07/01 17:30:00",6903.325,29.14,TRADE
VIC1,"2005/07/01 18:00:00",7148.94833,35.91,TRADE
VIC1,"2005/07/01 18:30:00",7034.12,35.04,TRADE
VIC1,"2005/07/01 19:00:00",6889.51167,32.49,TRADE
VIC1,"2005/07/01 19:30:00",6700.91,27.21,TRADE
VIC1,"2005/07/01 20:00:00",6556.33333,24.54,TRADE
VIC1,"2005/07/01 20:30:00",6458.43667,24.73,TRADE
VIC1,"2005/07/01 21:00:00",6343.55,24.31,TRADE
VIC1,"2005/07/01 21:30:00",6145.305,23.62,TRADE
VIC1,"2005/07/01 22:00:00",6008.805,20.47,TRADE
VIC1,"2005/07/01 22:30:00",5873.25333,26.67,TRADE
VIC1,"2005/07/01 23:00:00",5761.86167,24.78,TRADE
VIC1,"2005/07/01 23:30:00",6050.67,27.61,TRADE
VIC1,"2005/07/02 00:00:00",5920.525,25.82,TRADE
VIC1,"2005/07/02 00:30:00",5795.87167,26.91,TRADE
VIC1,"2005/07/02 01:00:00",5584.28,23.94,TRADE
VIC1,"2005/07/02 01:30:00",5904.15667,25.99,TRADE
VIC1,"2005/07/02 02:00:00",5688.675,23.46,TRADE
VIC1,"2005/07/02 02:30:00",5475.19833,17.84,TRADE
VIC1,"2005/07/02 03:00:00",5276.34333,14.87,TRADE
VIC1,"2005/07/02 03:30:00",5101.48167,14.45,TRADE
VIC1,"2005/07/02 04:00:00",4967.84667,14.14,TRADE
VIC1,"2005/07/02 04:30:00",4826.07,13.15,TRADE
VIC1,"2005/07/02 05:00:00",4764.82333,12.35,TRADE
VIC1,"2005/07/02 05:30:00",4756.495,13.33,TRADE
VIC1,"2005/07/02 06:00:00",4810.115,13.8,TRADE
VIC1,"2005/07/02 06:30:00",4910.96167,14.09,TRADE
VIC1,"2005/07/02 07:00:00",5036.42333,14.39,TRADE
VIC1,"2005/07/02 07:30:00",5042.64833,14.79,TRADE
VIC1,"2005/07/02 08:00:00",5236.35667,17.96,TRADE
VIC1,"2005/07/02 08:30:00",5509.69833,22.28,TRADE
VIC1,"2005/07/02 09:00:00",5660.56167,23.21,TRADE
VIC1,"2005/07/02 09:30:00",5851.715,26.35,TRADE
VIC1,"2005/07/02 10:00:00",5896.27,26.45,TRADE
VIC1,"2005/07/02 10:30:00",5914.22,25.85,TRADE
VIC1,"2005/07/02 11:00:00",5861.55833,23.09,TRADE
VIC1,"2005/07/02 11:30:00",5827.99,22.83,TRADE
