REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,"2018/09/01 00:30:00",1089.3,17.7,TRADE
TAS1,"2018/09/01 01:00:00",1047.5,9.82,TRADE
TAS1,"2018/09/01 01:30:00",1021.95,9.82,TRADE
TAS1,"2018/09/01 02:00:00",1013.37,9.82,TRADE
TAS1,"2018/09/01 02:30:00",1004.19,33.45,TRADE
TAS1,"2018/09/01 03:00:00",989.38,33.46,TRADE
TAS1,"2018/09/01 03:30:00",987.67,33.45,TRADE
TAS1,"2018/09/01 04:00:00",1005.98,33.45,TRADE
TAS1,"2018/09/01 04:30:00",1017.36,41.86,TRADE
TAS1,"2018/09/01 05:00:00",1020.79,44.5,TRADE
TAS1,"2018/09/01 05:30:00",1043.65,31.32,TRADE
TAS1,"2018/09/01 06:00:00",1074.82,28.27,TRADE
TAS1,"2018/09/01 06:30:00",1095.54,10.35,TRADE
TAS1,"2018/09/01 07:00:00",1124.71,10.32,TRADE
TAS1,"2018/09/01 07:30:00",1155.98,10.32,TRADE
TAS1,"2018/09/01 08:00:00",1202.86,10.34,TRADE
TAS1,"2018/09/01 08:30:00",1233.41,10.34,TRADE
TAS1,"2018/09/01 09:00:00",1267.44,10.33,TRADE
TAS1,"2018/09/01 09:30:00",1278.26,10.34,TRADE
TAS1,"2018/09/01 10:00:00",1254.87,10.34,TRADE
TAS1,"2018/09/01 10:30:00",1216.28,10.32,TRADE
TAS1,"2018/09/01 11:00:00",1203.47,39.4,TRADE
TAS1,"2018/09/01 11:30:00",1180.51,10.34,TRADE
TAS1,"2018/09/01 12:00:00",1170.26,36.27,TRADE
TAS1,"2018/09/01 12:30:00",1143.01,31.93,TRADE
TAS1,"2018/09/01 13:00:00",1121.5,17.14,TRADE
TAS1,"2018/09/01 13:30:00",1114.42,-0.71,TRADE
TAS1,"2018/09/01 14:00:00",1110.04,1.87,TRADE
TAS1,"2018/09/01 14:30:00",1103.33,0.98,TRADE
TAS1,"2018/09/01 15:00:00",1118.04,4.8,TRADE
TAS1,"2018/09/01 15:30:00",1113.1,13.82,TRADE
TAS1,"2018/09/01 16:00:00",1157.87,33.45,TRADE
TAS1,"2018/09/01 16:30:00",1173.72,14.19,TRADE
TAS1,"2018/09/01 17:00:00",1215.86,40.75,TRADE
TAS1,"2018/09/01 17:30:00",1270.85,45.22,TRADE
TAS1,"2018/09/01 18:00:00",1326.21,45.23,TRADE
TAS1,"2018/09/01 18:30:00",1376.86,45.22,TRADE
TAS1,"2018/09/01 19:00:00",1381,45.21,TRADE
TAS1,"2018/09/01 19:30:00",1363.3,45.21,TRADE
TAS1,"2018/09/01 20:00:00",1349.75,45.21,TRADE
TAS1,"2018/09/01 20:30:00",1340.51,40.74,TRADE
TAS1,"2018/09/01 21:00:00",1351.72,45.21,TRADE
TAS1,"2018/09/01 21:30:00",1314.54,37.76,TRADE
TAS1,"2018/09/01 22:00:00",1282.16,45.21,TRADE
TAS1,"2018/09/01 22:30:00",1278.44,48.17,TRADE
TAS1,"2018/09/01 23:00:00",1209.56,37.76,TRADE
TAS1,"2018/09/01 23:30:00",1194.28,36.27,TRADE
TAS1,"2018/09/02 00:00:00",1145.81,36.26,TRADE
TAS1,"2018/09/02 00:30:00",1117.72,36.27,TRADE
TAS1,"2018/09/02 01:00:00",1095.89,36.27,TRADE
TAS1,"2018/09/02 01:30:00",1092.59,36.27,TRADE
TAS1,"2018/09/02 02:00:00",1092.2,36.26,TRADE
TAS1,"2018/09/02 02:30:00",1091.93,36.27,TRADE
TAS1,"2018/09/02 03:00:00",1103.51,37.76,TRADE
TAS1,"2018/09/02 03:30:00",1095.68,37.76,TRADE
TAS1,"2018/09/02 04:00:00",1111.51,40.12,TRADE
TAS1,"2018/09/02 04:30:00",1137.21,33.45,TRADE
TAS1,"2018/09/02 05:00:00",1141.76,33.45,TRADE
TAS1,"2018/09/02 05:30:00",1160.1,33.45,TRADE
TAS1,"2018/09/02 06:00:00",1182.71,33.44,TRADE
TAS1,"2018/09/02 06:30:00",1204.72,33.44,TRADE
TAS1,"2018/09/02 07:00:00",1246.57,33.45,TRADE
TAS1,"2018/09/02 07:30:00",1277.02,33.45,TRADE
TAS1,"2018/09/02 08:00:00",1315.88,33.44,TRADE
TAS1,"2018/09/02 08:30:00",1329.56,33.45,TRADE
TAS1,"2018/09/02 09:00:00",1350.33,18.04,TRADE
TAS1,"2018/09/02 09:30:00",1340.67,15.02,TRADE
TAS1,"2018/09/02 10:00:00",1319.25,10.32,TRADE
TAS1,"2018/09/02 10:30:00",1280.63,10.31,TRADE
TAS1,"2018/09/02 11:00:00",1279.43,10.32,TRADE
TAS1,"2018/09/02 11:30:00",1255.79,14.17,TRADE
TAS1,"2018/09/02 12:00:00",1206.31,17.85,TRADE
TAS1,"2018/09/02 12:30:00",1225.37,22.58,TRADE
TAS1,"2018/09/02 13:00:00",1183.46,10.32,TRADE
TAS1,"2018/09/02 13:30:00",1168.92,10.32,TRADE
TAS1,"2018/09/02 14:00:00",1157.71,8.47,TRADE
TAS1,"2018/09/02 14:30:00",1171.72,-0.67,TRADE
TAS1,"2018/09/02 15:00:00",1160.42,10.3,TRADE
TAS1,"2018/09/02 15:30:00",1158.79,10.3,TRADE
TAS1,"2018/09/02 16:00:00",1189.41,10.33,TRADE
TAS1,"2018/09/02 16:30:00",1230.84,10.3,TRADE
TAS1,"2018/09/02 17:00:00",1277.42,8.48,TRADE
TAS1,"2018/09/02 17:30:00",1306.9,6.63,TRADE
TAS1,"2018/09/02 18:00:00",1386.55,10.31,TRADE
TAS1,"2018/09/02 18:30:00",1476.1,14.18,TRADE
TAS1,"2018/09/02 19:00:00",1488.04,14.19,TRADE
TAS1,"2018/09/02 19:30:00",1485.64,13.36,TRADE
TAS1,"2018/09/02 20:00:00",1464.72,10.33,TRADE
TAS1,"2018/09/02 20:30:00",1453.74,20.4,TRADE
TAS1,"2018/09/02 21:00:00",1428.26,10.33,TRADE
TAS1,"2018/09/02 21:30:00",1404.13,10.32,TRADE
TAS1,"2018/09/02 22:00:00",1352.83,10.32,TRADE
TAS1,"2018/09/02 22:30:00",1311.19,6.63,TRADE
TAS1,"2018/09/02 23:00:00",1244.61,2.97,TRADE
TAS1,"2018/09/02 23:30:00",1214.7,2.97,TRADE
TAS1,"2018/09/03 00:00:00",1194.22,8.47,TRADE
TAS1,"2018/09/03 00:30:00",1183.68,6.63,TRADE
TAS1,"2018/09/03 01:00:00",1156.8,2.97,TRADE
TAS1,"2018/09/03 01:30:00",1153.09,10.3,TRADE
TAS1,"2018/09/03 02:00:00",1148.63,10.3,TRADE
TAS1,"2018/09/03 02:30:00",1144.96,10.31,TRADE
TAS1,"2018/09/03 03:00:00",1152.44,10.12,TRADE
TAS1,"2018/09/03 03:30:00",1154.31,5.37,TRADE
TAS1,"2018/09/03 04:00:00",1157.99,10.3,TRADE
TAS1,"2018/09/03 04:30:00",1168.65,10.33,TRADE
TAS1,"2018/09/03 05:00:00",1196.45,17.61,TRADE
TAS1,"2018/09/03 05:30:00",1222.66,33.44,TRADE
TAS1,"2018/09/03 06:00:00",1267.12,29.59,TRADE
TAS1,"2018/09/03 06:30:00",1344.28,42.12,TRADE
TAS1,"2018/09/03 07:00:00",1437.04,21.89,TRADE
TAS1,"2018/09/03 07:30:00",1530.99,21.03,TRADE
TAS1,"2018/09/03 08:00:00",1567.25,-0.7,TRADE
TAS1,"2018/09/03 08:30:00",1545.67,25.73,TRADE
TAS1,"2018/09/03 09:00:00",1509.56,10.32,TRADE
TAS1,"2018/09/03 09:30:00",1449.91,10.78,TRADE
TAS1,"2018/09/03 10:00:00",1405.18,33.45,TRADE
TAS1,"2018/09/03 10:30:00",1349.61,31.9,TRADE
TAS1,"2018/09/03 11:00:00",1317.46,33.44,TRADE
TAS1,"2018/09/03 11:30:00",1299.88,33.44,TRADE
TAS1,"2018/09/03 12:00:00",1293.37,14.18,TRADE
TAS1,"2018/09/03 12:30:00",1272.28,10.32,TRADE
TAS1,"2018/09/03 13:00:00",1258.43,10.33,TRADE
TAS1,"2018/09/03 13:30:00",1259.97,10.34,TRADE
TAS1,"2018/09/03 14:00:00",1265.12,21.89,TRADE
TAS1,"2018/09/03 14:30:00",1286.58,33.44,TRADE
TAS1,"2018/09/03 15:00:00",1286.75,-46.33,TRADE
TAS1,"2018/09/03 15:30:00",1294.79,-13.06,TRADE
TAS1,"2018/09/03 16:00:00",1300.23,-0.74,TRADE
TAS1,"2018/09/03 16:30:00",1324.06,-0.74,TRADE
TAS1,"2018/09/03 17:00:00",1353.36,25.73,TRADE
TAS1,"2018/09/03 17:30:00",1408.31,-0.7,TRADE
TAS1,"2018/09/03 18:00:00",1474.03,33.44,TRADE
TAS1,"2018/09/03 18:30:00",1518,22.07,TRADE
TAS1,"2018/09/03 19:00:00",1529.56,0.54,TRADE
TAS1,"2018/09/03 19:30:00",1512.5,-0.72,TRADE
TAS1,"2018/09/03 20:00:00",1497.79,-0.73,TRADE
TAS1,"2018/09/03 20:30:00",1460.62,-0.73,TRADE
TAS1,"2018/09/03 21:00:00",1431.23,14.19,TRADE
TAS1,"2018/09/03 21:30:00",1411.41,10.33,TRADE
TAS1,"2018/09/03 22:00:00",1377.84,16.53,TRADE
TAS1,"2018/09/03 22:30:00",1324.85,14.18,TRADE
TAS1,"2018/09/03 23:00:00",1282.79,32.58,TRADE
TAS1,"2018/09/03 23:30:00",1239.78,10.34,TRADE
