REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2019/12/01 00:30:00",4227.01,41.34,TRADE
VIC1,"2019/12/01 01:00:00",4128.3,42.5,TRADE
VIC1,"2019/12/01 01:30:00",3978.96,37.95,TRADE
VIC1,"2019/12/01 02:00:00",3792.2,19.99,TRADE
VIC1,"2019/12/01 02:30:00",3711.64,42.5,TRADE
VIC1,"2019/12/01 03:00:00",3675.87,36.17,TRADE
VIC1,"2019/12/01 03:30:00",3615.27,7.67,TRADE
VIC1,"2019/12/01 04:00:00",3590.44,3.91,TRADE
VIC1,"2019/12/01 04:30:00",3634.94,15.06,TRADE
VIC1,"2019/12/01 05:00:00",3614.42,11.18,TRADE
VIC1,"2019/12/01 05:30:00",3669.14,9.18,TRADE
VIC1,"2019/12/01 06:00:00",3737.74,13.8,TRADE
VIC1,"2019/12/01 06:30:00",3844.85,27.85,TRADE
VIC1,"2019/12/01 07:00:00",3998.74,38.12,TRADE
VIC1,"2019/12/01 07:30:00",3994.9,34.38,TRADE
VIC1,"2019/12/01 08:00:00",4004.16,34.89,TRADE
VIC1,"2019/12/01 08:30:00",3998.29,34.87,TRADE
VIC1,"2019/12/01 09:00:00",4030.1,29.22,TRADE
VIC1,"2019/12/01 09:30:00",3917.65,25.39,TRADE
VIC1,"2019/12/01 10:00:00",3799.92,11.91,TRADE
VIC1,"2019/12/01 10:30:00",3741.74,14.21,TRADE
VIC1,"2019/12/01 11:00:00",3885.11,21.67,TRADE
VIC1,"2019/12/01 11:30:00",3904.3,30.29,TRADE
VIC1,"2019/12/01 12:00:00",3798.7,21.76,TRADE
VIC1,"2019/12/01 12:30:00",3812.36,3.6,TRADE
VIC1,"2019/12/01 13:00:00",3861.41,7.82,TRADE
VIC1,"2019/12/01 13:30:00",3961.33,-8.27,TRADE
VIC1,"2019/12/01 14:00:00",4139.43,14.3,TRADE
VIC1,"2019/12/01 14:30:00",4223.44,19.08,TRADE
VIC1,"2019/12/01 15:00:00",4370.55,28.24,TRADE
VIC1,"2019/12/01 15:30:00",4520.48,34.98,TRADE
VIC1,"2019/12/01 16:00:00",4687.85,45.69,TRADE
VIC1,"2019/12/01 16:30:00",4813.23,44.78,TRADE
VIC1,"2019/12/01 17:00:00",4894.89,56.92,TRADE
VIC1,"2019/12/01 17:30:00",5006.17,59.27,TRADE
VIC1,"2019/12/01 18:00:00",4994.35,54.19,TRADE
VIC1,"2019/12/01 18:30:00",4914.96,54.12,TRADE
VIC1,"2019/12/01 19:00:00",4926.4,64.21,TRADE
VIC1,"2019/12/01 19:30:00",4855.96,67.05,TRADE
VIC1,"2019/12/01 20:00:00",4976.24,64.58,TRADE
VIC1,"2019/12/01 20:30:00",4871.02,52.64,TRADE
VIC1,"2019/12/01 21:00:00",4729.98,54.99,TRADE
VIC1,"2019/12/01 21:30:00",4531.83,40.97,TRADE
VIC1,"2019/12/01 22:00:00",4281.95,30.02,TRADE
VIC1,"2019/12/01 22:30:00",4082.81,21.12,TRADE
VIC1,"2019/12/01 23:00:00",4060,17.78,TRADE
VIC1,"2019/12/01 23:30:00",4246.31,30.63,TRADE
VIC1,"2019/12/02 00:00:00",4343.03,32.46,TRADE
VIC1,"2019/12/02 00:30:00",4157.3,18.89,TRADE
VIC1,"2019/12/02 01:00:00",4032.91,20.72,TRADE
VIC1,"2019/12/02 01:30:00",3885.73,11.97,TRADE
VIC1,"2019/12/02 02:00:00",3760.73,12.33,TRADE
VIC1,"2019/12/02 02:30:00",3652.41,8.42,TRADE
VIC1,"2019/12/02 03:00:00",3559.83,-9.88,TRADE
VIC1,"2019/12/02 03:30:00",3539.57,4.65,TRADE
VIC1,"2019/12/02 04:00:00",3565.94,2.36,TRADE
VIC1,"2019/12/02 04:30:00",3765.59,14.56,TRADE
VIC1,"2019/12/02 05:00:00",4012.85,31.41,TRADE
VIC1,"2019/12/02 05:30:00",4376.32,38.14,TRADE
VIC1,"2019/12/02 06:00:00",4710.31,62.47,TRADE
VIC1,"2019/12/02 06:30:00",5115.62,47.52,TRADE
VIC1,"2019/12/02 07:00:00",5340.41,46.12,TRADE
VIC1,"2019/12/02 07:30:00",5193.49,39.2,TRADE
VIC1,"2019/12/02 08:00:00",5156.97,38.45,TRADE
VIC1,"2019/12/02 08:30:00",5215.44,45.06,TRADE
VIC1,"2019/12/02 09:00:00",5036.49,19.78,TRADE
