REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2013/08/01 00:30:00",8362.11,55.56,TRADE
NSW1,"2013/08/01 01:00:00",8158.03,53.01,TRADE
NSW1,"2013/08/01 01:30:00",7970.43,54.22,TRADE
NSW1,"2013/08/01 02:00:00",7774.18,52.93,TRADE
NSW1,"2013/08/01 02:30:00",7394.11,52.95,TRADE
NSW1,"2013/08/01 03:00:00",7099.32,50.18,TRADE
NSW1,"2013/08/01 03:30:00",6901.63,50.66,TRADE
NSW1,"2013/08/01 04:00:00",6762.63,50.54,TRADE
NSW1,"2013/08/01 04:30:00",6759.44,51.55,TRADE
NSW1,"2013/08/01 05:00:00",6875.57,51.55,TRADE
NSW1,"2013/08/01 05:30:00",7231.09,52.09,TRADE
NSW1,"2013/08/01 06:00:00",7660.41,51.46,TRADE
NSW1,"2013/08/01 06:30:00",8487.96,52.69,TRADE
NSW1,"2013/08/01 07:00:00",9210.1,60.93,TRADE
NSW1,"2013/08/01 07:30:00",9684.96,56.37,TRADE
NSW1,"2013/08/01 08:00:00",9978.74,60.29,TRADE
NSW1,"2013/08/01 08:30:00",9908.05,57.71,TRADE
NSW1,"2013/08/01 09:00:00",9660.51,55.43,TRADE
NSW1,"2013/08/01 09:30:00",9535.94,55.11,TRADE
NSW1,"2013/08/01 10:00:00",9366.39,54.14,TRADE
NSW1,"2013/08/01 10:30:00",9217.96,55.72,TRADE
NSW1,"2013/08/01 11:00:00",9018.94,55.4,TRADE
NSW1,"2013/08/01 11:30:00",8845.66,55.33,TRADE
NSW1,"2013/08/01 12:00:00",8736.08,55.44,TRADE
NSW1,"2013/08/01 12:30:00",8652.71,54.5,TRADE
NSW1,"2013/08/01 13:00:00",8580.81,53.22,TRADE
NSW1,"2013/08/01 13:30:00",8507.61,52.24,TRADE
NSW1,"2013/08/01 14:00:00",8484.98,52.86,TRADE
NSW1,"2013/08/01 14:30:00",8493.83,52.81,TRADE
NSW1,"2013/08/01 15:00:00",8428.6,52.48,TRADE
NSW1,"2013/08/01 15:30:00",8429.88,52.67,TRADE
NSW1,"2013/08/01 16:00:00",8507.41,53.52,TRADE
NSW1,"2013/08/01 16:30:00",8667.47,54.31,TRADE
NSW1,"2013/08/01 17:00:00",8908.67,55.82,TRADE
