REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2012/11/01 00:30:00",6933.74,53.67,TRADE
NSW1,"2012/11/01 01:00:00",6692.53,54.97,TRADE
NSW1,"2012/11/01 01:30:00",6411.83,54.02,TRADE
NSW1,"2012/11/01 02:00:00",6138.41,50.45,TRADE
NSW1,"2012/11/01 02:30:00",5933.37,49.48,TRADE
NSW1,"2012/11/01 03:00:00",5874.32,49.33,TRADE
NSW1,"2012/11/01 03:30:00",5839.67,49.8,TRADE
NSW1,"2012/11/01 04:00:00",5915.34,49.82,TRADE
NSW1,"2012/11/01 04:30:00",6108.73,51.31,TRADE
NSW1,"2012/11/01 05:00:00",6371.94,53.15,TRADE
NSW1,"2012/11/01 05:30:00",6884.07,55.79,TRADE
NSW1,"2012/11/01 06:00:00",7381.41,56.17,TRADE
NSW1,"2012/11/01 06:30:00",7746.52,59.64,TRADE
NSW1,"2012/11/01 07:00:00",8090.75,58.06,TRADE
NSW1,"2012/11/01 07:30:00",8274.85,53.25,TRADE
NSW1,"2012/11/01 08:00:00",8358.72,55.05,TRADE
NSW1,"2012/11/01 08:30:00",8558.67,55.47,TRADE
NSW1,"2012/11/01 09:00:00",8669.1,56.01,TRADE
NSW1,"2012/11/01 09:30:00",8795.65,55.53,TRADE
NSW1,"2012/11/01 10:00:00",8851.4,57.45,TRADE
NSW1,"2012/11/01 10:30:00",8932.35,58.23,TRADE
NSW1,"2012/11/01 11:00:00",9023.75,56.72,TRADE
NSW1,"2012/11/01 11:30:00",9006.57,57.66,TRADE
NSW1,"2012/11/01 12:00:00",9006.36,56.36,TRADE
NSW1,"2012/11/01 12:30:00",9027.81,55.89,TRADE
NSW1,"2012/11/01 13:00:00",8982.48,56.23,TRADE
NSW1,"2012/11/01 13:30:00",9066.01,59.25,TRADE
NSW1,"2012/11/01 14:00:00",9117.7,61.3,TRADE
NSW1,"2012/11/01 14:30:00",9033.72,56,TRADE
NSW1,"2012/11/01 15:00:00",9079.43,56.6,TRADE
NSW1,"2012/11/01 15:30:00",9089.56,57.48,TRADE
NSW1,"2012/11/01 16:00:00",9073.45,57.73,TRADE
NSW1,"2012/11/01 16:30:00",8989.77,58.04,TRADE
NSW1,"2012/11/01 17:00:00",8964.11,60.55,TRADE
NSW1,"2012/11/01 17:30:00",8815.35,57.3,TRADE
NSW1,"2012/11/01 18:00:00",8712.09,57.32,TRADE
NSW1,"2012/11/01 18:30:00",8611.63,56.85,TRADE
NSW1,"2012/11/01 19:00:00",8690.09,58.75,TRADE
NSW1,"2012/11/01 19:30:00",8643.62,60.66,TRADE
NSW1,"2012/11/01 20:00:00",8372.84,56.39,TRADE
NSW1,"2012/11/01 20:30:00",8046.21,55.18,TRADE
NSW1,"2012/11/01 21:00:00",7735.16,54.03,TRADE
NSW1,"2012/11/01 21:30:00",7698.22,52.9,TRADE
NSW1,"2012/11/01 22:00:00",7483.69,50.87,TRADE
NSW1,"2012/11/01 22:30:00",7477.05,54.82,TRADE
NSW1,"2012/11/01 23:00:00",7356.64,53.77,TRADE
NSW1,"2012/11/01 23:30:00",7175.7,54.18,TRADE
NSW1,"2012/11/02 00:00:00",7084.91,55.02,TRADE
NSW1,"2012/11/02 00:30:00",6871.9,54.97,TRADE
NSW1,"2012/11/02 01:00:00",6641.22,54.67,TRADE
NSW1,"2012/11/02 01:30:00",6367,53.18,TRADE
NSW1,"2012/11/02 02:00:00",6097.52,50.7,TRADE
NSW1,"2012/11/02 02:30:00",5959.15,51.62,TRADE
NSW1,"2012/11/02 03:00:00",5886.23,51.9,TRADE
NSW1,"2012/11/02 03:30:00",5860.11,51.2,TRADE
NSW1,"2012/11/02 04:00:00",5994.29,52.79,TRADE
NSW1,"2012/11/02 04:30:00",6235.65,52.26,TRADE
NSW1,"2012/11/02 05:00:00",6528.36,54.2,TRADE
NSW1,"2012/11/02 05:30:00",7013.35,55.53,TRADE
NSW1,"2012/11/02 06:00:00",7532.48,57.23,TRADE
NSW1,"2012/11/02 06:30:00",7814.83,59.82,TRADE
NSW1,"2012/11/02 07:00:00",8136.51,61.52,TRADE
NSW1,"2012/11/02 07:30:00",8197.71,55.26,TRADE
NSW1,"2012/11/02 08:00:00",8279.27,55.46,TRADE
NSW1,"2012/11/02 08:30:00",8407.62,55.78,TRADE
NSW1,"2012/11/02 09:00:00",8408.31,55.49,TRADE
NSW1,"2012/11/02 09:30:00",8432.05,55.42,TRADE
NSW1,"2012/11/02 10:00:00",8425.65,55.48,TRADE
NSW1,"2012/11/02 10:30:00",8357.12,55.25,TRADE
NSW1,"2012/11/02 11:00:00",8305.45,55.03,TRADE
NSW1,"2012/11/02 11:30:00",8222.3,56.95,TRADE
NSW1,"2012/11/02 12:00:00",8122.87,55.43,TRADE
NSW1,"2012/11/02 12:30:00",8124.72,56.13,TRADE
NSW1,"2012/11/02 13:00:00",8066.41,55.38,TRADE
NSW1,"2012/11/02 13:30:00",8043.66,55.48,TRADE
NSW1,"2012/11/02 14:00:00",8030.72,55.58,TRADE
NSW1,"2012/11/02 14:30:00",8017.62,55.53,TRADE
NSW1,"2012/11/02 15:00:00",8040.69,55.58,TRADE
NSW1,"2012/11/02 15:30:00",8099.38,55.31,TRADE
NSW1,"2012/11/02 16:00:00",8156.54,55.54,TRADE
NSW1,"2012/11/02 16:30:00",8084.01,55.65,TRADE
NSW1,"2012/11/02 17:00:00",8017.8,55,TRADE
NSW1,"2012/11/02 17:30:00",7867.45,54.97,TRADE
NSW1,"2012/11/02 18:00:00",7706.37,52.91,TRADE
NSW1,"2012/11/02 18:30:00",7668.33,51.97,TRADE
NSW1,"2012/11/02 19:00:00",7877.66,54.97,TRADE
NSW1,"2012/11/02 19:30:00",7931.93,55,TRADE
NSW1,"2012/11/02 20:00:00",7775.48,54.45,TRADE
NSW1,"2012/11/02 20:30:00",7554.99,52.83,TRADE
NSW1,"2012/11/02 21:00:00",7433.36,52.44,TRADE
NSW1,"2012/11/02 21:30:00",7494.64,54.06,TRADE
NSW1,"2012/11/02 22:00:00",7447.52,51.17,TRADE
NSW1,"2012/11/02 22:30:00",7507.5,54.86,TRADE
NSW1,"2012/11/02 23:00:00",7409.73,54.3,TRADE
NSW1,"2012/11/02 23:30:00",7251.74,54.54,TRADE
