REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,"2017/01/01 00:30:00",863.08,72.62,TRADE
TAS1,"2017/01/01 01:00:00",872,42.08,TRADE
TAS1,"2017/01/01 01:30:00",852.53,35.51,TRADE
TAS1,"2017/01/01 02:00:00",832.05,32.34,TRADE
TAS1,"2017/01/01 02:30:00",815.47,37.31,TRADE
TAS1,"2017/01/01 03:00:00",835.25,36.58,TRADE
TAS1,"2017/01/01 03:30:00",834.53,34.58,TRADE
TAS1,"2017/01/01 04:00:00",845,35.46,TRADE
TAS1,"2017/01/01 04:30:00",859.57,89.5,TRADE
TAS1,"2017/01/01 05:00:00",874,91.29,TRADE
TAS1,"2017/01/01 05:30:00",880.72,91.29,TRADE
TAS1,"2017/01/01 06:00:00",887.09,91.29,TRADE
TAS1,"2017/01/01 06:30:00",900.33,91.29,TRADE
TAS1,"2017/01/01 07:00:00",926.56,91.29,TRADE
TAS1,"2017/01/01 07:30:00",934.8,91.29,TRADE
TAS1,"2017/01/01 08:00:00",958.82,91.29,TRADE
TAS1,"2017/01/01 08:30:00",993.79,91.29,TRADE
TAS1,"2017/01/01 09:00:00",1000.35,91.29,TRADE
TAS1,"2017/01/01 09:30:00",1005.56,91.29,TRADE
TAS1,"2017/01/01 10:00:00",1001.49,91.29,TRADE
TAS1,"2017/01/01 10:30:00",1010.2,91.3,TRADE
TAS1,"2017/01/01 11:00:00",1004.97,91.41,TRADE
TAS1,"2017/01/01 11:30:00",992.74,91.29,TRADE
TAS1,"2017/01/01 12:00:00",984.32,91.92,TRADE
TAS1,"2017/01/01 12:30:00",973.31,93.71,TRADE
TAS1,"2017/01/01 13:00:00",973.72,91.39,TRADE
TAS1,"2017/01/01 13:30:00",971.59,91.29,TRADE
TAS1,"2017/01/01 14:00:00",966.56,91.29,TRADE
TAS1,"2017/01/01 14:30:00",973.2,91.29,TRADE
TAS1,"2017/01/01 15:00:00",974.78,87.04,TRADE
TAS1,"2017/01/01 15:30:00",967.23,84.7,TRADE
TAS1,"2017/01/01 16:00:00",987.22,81.68,TRADE
TAS1,"2017/01/01 16:30:00",993.57,86.48,TRADE
TAS1,"2017/01/01 17:00:00",1008.77,91.29,TRADE
TAS1,"2017/01/01 17:30:00",991.28,85.81,TRADE
TAS1,"2017/01/01 18:00:00",1011.39,88.9,TRADE
TAS1,"2017/01/01 18:30:00",974.45,82.91,TRADE
TAS1,"2017/01/01 19:00:00",956.88,91.29,TRADE
TAS1,"2017/01/01 19:30:00",967.04,91.29,TRADE
TAS1,"2017/01/01 20:00:00",943.35,91.29,TRADE
TAS1,"2017/01/01 20:30:00",945.84,91.29,TRADE
TAS1,"2017/01/01 21:00:00",937.57,91.29,TRADE
TAS1,"2017/01/01 21:30:00",894.53,91.29,TRADE
TAS1,"2017/01/01 22:00:00",869.95,85.92,TRADE
TAS1,"2017/01/01 22:30:00",846.5,80.57,TRADE
