REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2002/06/01 00:30",8841.94167,41.63,TRADE
NSW1,"2002/06/01 01:00",8670.36,36.76,TRADE
NSW1,"2002/06/01 01:30",8386.90167,56.07,TRADE
NSW1,"2002/06/01 02:00",8050.57167,36.49,TRADE
NSW1,"2002/06/01 02:30",7699.37333,26.85,TRADE
NSW1,"2002/06/01 03:00",7288.79333,25.84,TRADE
NSW1,"2002/06/01 03:30",6899.20833,21.47,TRADE
NSW1,"2002/06/01 04:00",6649.27,19,TRADE
NSW1,"2002/06/01 04:30",6487.18333,19.34,TRADE
NSW1,"2002/06/01 05:00",6409.09833,16.5,TRADE
NSW1,"2002/06/01 05:30",6507.46,17.87,TRADE
NSW1,"2002/06/01 06:00",6659.25667,17.8,TRADE
NSW1,"2002/06/01 06:30",6947.89,19,TRADE
NSW1,"2002/06/01 07:00",7253.02333,19.66,TRADE
NSW1,"2002/06/01 07:30",7717.75833,23.65,TRADE
NSW1,"2002/06/01 08:00",8416.985,34.69,TRADE
NSW1,"2002/06/01 08:30",8949.81167,51.91,TRADE
NSW1,"2002/06/01 09:00",9302.71667,77.58,TRADE
NSW1,"2002/06/01 09:30",9450.42,70.96,TRADE
NSW1,"2002/06/01 10:00",9393.34833,52.52,TRADE
NSW1,"2002/06/01 10:30",9404.53667,50.54,TRADE
NSW1,"2002/06/01 11:00",9160.81167,42.29,TRADE
NSW1,"2002/06/01 11:30",9025.13667,38.33,TRADE
NSW1,"2002/06/01 12:00",8768.425,37.93,TRADE
NSW1,"2002/06/01 12:30",8672.76,34.84,TRADE
NSW1,"2002/06/01 13:00",8532.39667,30.09,TRADE
NSW1,"2002/06/01 13:30",8445.56167,28.67,TRADE
NSW1,"2002/06/01 14:00",8335.915,26.23,TRADE
NSW1,"2002/06/01 14:30",8259.65833,26.26,TRADE
NSW1,"2002/06/01 15:00",8200.80333,26.69,TRADE
NSW1,"2002/06/01 15:30",8237.86333,26.47,TRADE
NSW1,"2002/06/01 16:00",8388.5,27.43,TRADE
NSW1,"2002/06/01 16:30",8608.785,31.72,TRADE
NSW1,"2002/06/01 17:00",9130.10167,68.6,TRADE
NSW1,"2002/06/01 17:30",9711.79333,186.8,TRADE
NSW1,"2002/06/01 18:00",10199.11333,2534.74,TRADE
NSW1,"2002/06/01 18:30",10222.615,1833.27,TRADE
NSW1,"2002/06/01 19:00",10055.785,132.83,TRADE
NSW1,"2002/06/01 19:30",9853.51333,76.72,TRADE
NSW1,"2002/06/01 20:00",9582.16333,57.64,TRADE
NSW1,"2002/06/01 20:30",9445.56833,56.38,TRADE
NSW1,"2002/06/01 21:00",9277.45833,43.68,TRADE
NSW1,"2002/06/01 21:30",9112.04667,40.98,TRADE
NSW1,"2002/06/01 22:00",8857.15167,37.49,TRADE
NSW1,"2002/06/01 22:30",8901.85833,38.12,TRADE
NSW1,"2002/06/01 23:00",8722.175,36.75,TRADE
NSW1,"2002/06/01 23:30",8576.71,40.76,TRADE
NSW1,"2002/06/02 00:00",8214.27167,33.72,TRADE
NSW1,"2002/06/02 00:30",7955.74333,30.08,TRADE
NSW1,"2002/06/02 01:00",7762.23167,26.38,TRADE
NSW1,"2002/06/02 01:30",7418.67,26.01,TRADE
NSW1,"2002/06/02 02:00",7153.255,26.27,TRADE
NSW1,"2002/06/02 02:30",6838.71667,24.6,TRADE
NSW1,"2002/06/02 03:00",6562.73167,24.3,TRADE
NSW1,"2002/06/02 03:30",6356.16333,20.95,TRADE
NSW1,"2002/06/02 04:00",6212.75333,19.34,TRADE
NSW1,"2002/06/02 04:30",6107.635,18.34,TRADE
NSW1,"2002/06/02 05:00",6072.2,16.06,TRADE
NSW1,"2002/06/02 05:30",6120.80833,16.02,TRADE
NSW1,"2002/06/02 06:00",6208.09333,16,TRADE
NSW1,"2002/06/02 06:30",6428.2,15.95,TRADE
NSW1,"2002/06/02 07:00",6639.56667,16.56,TRADE
NSW1,"2002/06/02 07:30",6939.74333,18.01,TRADE
NSW1,"2002/06/02 08:00",7463.685,20.14,TRADE
NSW1,"2002/06/02 08:30",8024.94167,25.73,TRADE
NSW1,"2002/06/02 09:00",8421.525,32.25,TRADE
