REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,"2011/12/01 00:30:00",5363.6,23.94,TRADE
QLD1,"2011/12/01 01:00:00",5207.53,24.15,TRADE
QLD1,"2011/12/01 01:30:00",5026.46,23.01,TRADE
QLD1,"2011/12/01 02:00:00",4887.56,22.83,TRADE
QLD1,"2011/12/01 02:30:00",4820.9,22.36,TRADE
QLD1,"2011/12/01 03:00:00",4783.56,22.49,TRADE
QLD1,"2011/12/01 03:30:00",4806.82,22.73,TRADE
QLD1,"2011/12/01 04:00:00",4803.72,22.73,TRADE
QLD1,"2011/12/01 04:30:00",4867.47,23.02,TRADE
QLD1,"2011/12/01 05:00:00",4932.36,22.93,TRADE
QLD1,"2011/12/01 05:30:00",5064.72,25.77,TRADE
QLD1,"2011/12/01 06:00:00",5247.98,30.11,TRADE
QLD1,"2011/12/01 06:30:00",5686.9,30.93,TRADE
QLD1,"2011/12/01 07:00:00",6094.39,33.62,TRADE
QLD1,"2011/12/01 07:30:00",6385.24,30.15,TRADE
QLD1,"2011/12/01 08:00:00",6622.01,30.59,TRADE
QLD1,"2011/12/01 08:30:00",6827.47,32.54,TRADE
QLD1,"2011/12/01 09:00:00",6924.76,32.26,TRADE
QLD1,"2011/12/01 09:30:00",7016.76,33.95,TRADE
QLD1,"2011/12/01 10:00:00",7065.44,34.27,TRADE
QLD1,"2011/12/01 10:30:00",7090.01,34.72,TRADE
QLD1,"2011/12/01 11:00:00",7108.35,34.5,TRADE
QLD1,"2011/12/01 11:30:00",7017.75,31.77,TRADE
QLD1,"2011/12/01 12:00:00",7149.26,30.53,TRADE
QLD1,"2011/12/01 12:30:00",7194.06,30.03,TRADE
QLD1,"2011/12/01 13:00:00",7195.1,30.01,TRADE
QLD1,"2011/12/01 13:30:00",7237.46,30.14,TRADE
QLD1,"2011/12/01 14:00:00",7214.24,30.35,TRADE
QLD1,"2011/12/01 14:30:00",7218.71,30.14,TRADE
QLD1,"2011/12/01 15:00:00",7133.91,30.07,TRADE
QLD1,"2011/12/01 15:30:00",7079.8,30,TRADE
QLD1,"2011/12/01 16:00:00",7090.54,30,TRADE
QLD1,"2011/12/01 16:30:00",7074.53,30,TRADE
QLD1,"2011/12/01 17:00:00",7087.23,29.34,TRADE
QLD1,"2011/12/01 17:30:00",6914.77,26.91,TRADE
QLD1,"2011/12/01 18:00:00",6774.78,26.72,TRADE
QLD1,"2011/12/01 18:30:00",6717.16,26.55,TRADE
QLD1,"2011/12/01 19:00:00",6809.47,27.02,TRADE
QLD1,"2011/12/01 19:30:00",6808.04,27.36,TRADE
QLD1,"2011/12/01 20:00:00",6767.99,26.31,TRADE
QLD1,"2011/12/01 20:30:00",6711.75,25.79,TRADE
QLD1,"2011/12/01 21:00:00",6497.94,25.08,TRADE
QLD1,"2011/12/01 21:30:00",6272.1,24.46,TRADE
QLD1,"2011/12/01 22:00:00",6079.51,23.49,TRADE
QLD1,"2011/12/01 22:30:00",5882.22,25.04,TRADE
QLD1,"2011/12/01 23:00:00",5761.51,25.42,TRADE
QLD1,"2011/12/01 23:30:00",5630.76,24.6,TRADE
QLD1,"2011/12/02 00:00:00",5458.47,24.18,TRADE
QLD1,"2011/12/02 00:30:00",5277.93,23.27,TRADE
QLD1,"2011/12/02 01:00:00",5131.33,22.51,TRADE
QLD1,"2011/12/02 01:30:00",4964.91,19.85,TRADE
QLD1,"2011/12/02 02:00:00",4838.23,17.19,TRADE
QLD1,"2011/12/02 02:30:00",4741.42,17.42,TRADE
QLD1,"2011/12/02 03:00:00",4737.17,16.94,TRADE
QLD1,"2011/12/02 03:30:00",4725.7,16.86,TRADE
QLD1,"2011/12/02 04:00:00",4723.85,17.45,TRADE
QLD1,"2011/12/02 04:30:00",4810.17,20.31,TRADE
QLD1,"2011/12/02 05:00:00",4893.62,21.17,TRADE
QLD1,"2011/12/02 05:30:00",5016.53,23,TRADE
QLD1,"2011/12/02 06:00:00",5249.69,25.14,TRADE
QLD1,"2011/12/02 06:30:00",5596.49,27.45,TRADE
QLD1,"2011/12/02 07:00:00",5922.11,30.28,TRADE
QLD1,"2011/12/02 07:30:00",6260.84,29.08,TRADE
QLD1,"2011/12/02 08:00:00",6471.33,27.78,TRADE
QLD1,"2011/12/02 08:30:00",6600.77,29.01,TRADE
QLD1,"2011/12/02 09:00:00",6668.61,30.74,TRADE
QLD1,"2011/12/02 09:30:00",6703.16,30,TRADE
QLD1,"2011/12/02 10:00:00",6702.35,30.14,TRADE
QLD1,"2011/12/02 10:30:00",6758.15,30,TRADE
QLD1,"2011/12/02 11:00:00",6815.02,30.96,TRADE
QLD1,"2011/12/02 11:30:00",6870.44,29.95,TRADE
QLD1,"2011/12/02 12:00:00",6828.18,30,TRADE
QLD1,"2011/12/02 12:30:00",6855.86,29.97,TRADE
QLD1,"2011/12/02 13:00:00",6817.07,29.67,TRADE
QLD1,"2011/12/02 13:30:00",6769.07,29.05,TRADE
QLD1,"2011/12/02 14:00:00",6706.11,29.65,TRADE
QLD1,"2011/12/02 14:30:00",6738.29,27.77,TRADE
QLD1,"2011/12/02 15:00:00",6743.07,29.88,TRADE
QLD1,"2011/12/02 15:30:00",6684.09,27.94,TRADE
QLD1,"2011/12/02 16:00:00",6678.96,27.31,TRADE
QLD1,"2011/12/02 16:30:00",6660.84,28.14,TRADE
QLD1,"2011/12/02 17:00:00",6668.87,28.63,TRADE
QLD1,"2011/12/02 17:30:00",6549.51,25.5,TRADE
QLD1,"2011/12/02 18:00:00",6375.03,24.74,TRADE
QLD1,"2011/12/02 18:30:00",6327.95,25.56,TRADE
QLD1,"2011/12/02 19:00:00",6430.97,25.85,TRADE
QLD1,"2011/12/02 19:30:00",6452.4,25.88,TRADE
QLD1,"2011/12/02 20:00:00",6460.1,26.27,TRADE
QLD1,"2011/12/02 20:30:00",6387.2,25.82,TRADE
QLD1,"2011/12/02 21:00:00",6212.05,24.05,TRADE
QLD1,"2011/12/02 21:30:00",6034.91,24.03,TRADE
QLD1,"2011/12/02 22:00:00",5853.24,23.42,TRADE
QLD1,"2011/12/02 22:30:00",5692.08,23.72,TRADE
QLD1,"2011/12/02 23:00:00",5647.64,24.52,TRADE
QLD1,"2011/12/02 23:30:00",5564.84,23.8,TRADE
QLD1,"2011/12/03 00:00:00",5335.94,22.9,TRADE
QLD1,"2011/12/03 00:30:00",5151.37,22.87,TRADE
QLD1,"2011/12/03 01:00:00",4992.93,21.66,TRADE
QLD1,"2011/12/03 01:30:00",4831.51,20.13,TRADE
QLD1,"2011/12/03 02:00:00",4713.97,19.75,TRADE
QLD1,"2011/12/03 02:30:00",4618.88,17.91,TRADE
QLD1,"2011/12/03 03:00:00",4585.04,17.63,TRADE
QLD1,"2011/12/03 03:30:00",4542.42,17.06,TRADE
QLD1,"2011/12/03 04:00:00",4568.42,19.37,TRADE
QLD1,"2011/12/03 04:30:00",4611.84,20.32,TRADE
QLD1,"2011/12/03 05:00:00",4642.76,19.44,TRADE
QLD1,"2011/12/03 05:30:00",4636.92,22.46,TRADE
QLD1,"2011/12/03 06:00:00",4742.42,22.56,TRADE
QLD1,"2011/12/03 06:30:00",4933.07,22.98,TRADE
QLD1,"2011/12/03 07:00:00",5115.61,23.08,TRADE
QLD1,"2011/12/03 07:30:00",5317.63,23.87,TRADE
QLD1,"2011/12/03 08:00:00",5545.42,24.2,TRADE
QLD1,"2011/12/03 08:30:00",5760.7,24.57,TRADE
QLD1,"2011/12/03 09:00:00",5892.14,26.5,TRADE
QLD1,"2011/12/03 09:30:00",5921.34,25.19,TRADE
QLD1,"2011/12/03 10:00:00",5953.61,25.86,TRADE
QLD1,"2011/12/03 10:30:00",5927.25,24.76,TRADE
QLD1,"2011/12/03 11:00:00",5959.44,24.35,TRADE
QLD1,"2011/12/03 11:30:00",5943.63,23.92,TRADE
QLD1,"2011/12/03 12:00:00",5947,24.94,TRADE
QLD1,"2011/12/03 12:30:00",5888.55,25.17,TRADE
QLD1,"2011/12/03 13:00:00",5926.95,24.58,TRADE
QLD1,"2011/12/03 13:30:00",5908.36,24.99,TRADE
QLD1,"2011/12/03 14:00:00",5861.7,24.2,TRADE
QLD1,"2011/12/03 14:30:00",5880.5,23.59,TRADE
QLD1,"2011/12/03 15:00:00",5917.36,24.78,TRADE
QLD1,"2011/12/03 15:30:00",5927.91,23.78,TRADE
QLD1,"2011/12/03 16:00:00",5949.66,24.33,TRADE
QLD1,"2011/12/03 16:30:00",6018.76,23.62,TRADE
QLD1,"2011/12/03 17:00:00",6077.42,24.93,TRADE
QLD1,"2011/12/03 17:30:00",6035.79,23.68,TRADE
QLD1,"2011/12/03 18:00:00",5932.68,23.3,TRADE
QLD1,"2011/12/03 18:30:00",5921.27,23.6,TRADE
QLD1,"2011/12/03 19:00:00",6064.91,25.16,TRADE
QLD1,"2011/12/03 19:30:00",6087.62,26.06,TRADE
QLD1,"2011/12/03 20:00:00",6079.57,26.63,TRADE
QLD1,"2011/12/03 20:30:00",6030.94,25.36,TRADE
QLD1,"2011/12/03 21:00:00",5864.19,23.91,TRADE
QLD1,"2011/12/03 21:30:00",5793.29,24.55,TRADE
QLD1,"2011/12/03 22:00:00",5695.72,24.39,TRADE
QLD1,"2011/12/03 22:30:00",5564.48,27.69,TRADE
QLD1,"2011/12/03 23:00:00",5523.93,26.49,TRADE
QLD1,"2011/12/03 23:30:00",5414.61,25.63,TRADE
QLD1,"2011/12/04 00:00:00",5260.2,24.44,TRADE
QLD1,"2011/12/04 00:30:00",5113.21,23.3,TRADE
QLD1,"2011/12/04 01:00:00",4943.78,22.96,TRADE
QLD1,"2011/12/04 01:30:00",4813.66,19.66,TRADE
QLD1,"2011/12/04 02:00:00",4701.33,22.25,TRADE
QLD1,"2011/12/04 02:30:00",4648.16,22.01,TRADE
QLD1,"2011/12/04 03:00:00",4569.79,19.66,TRADE
QLD1,"2011/12/04 03:30:00",4566.31,20.69,TRADE
QLD1,"2011/12/04 04:00:00",4564.38,18.69,TRADE
QLD1,"2011/12/04 04:30:00",4564.92,15.08,TRADE
QLD1,"2011/12/04 05:00:00",4549.26,12.49,TRADE
QLD1,"2011/12/04 05:30:00",4552.09,16.44,TRADE
QLD1,"2011/12/04 06:00:00",4583.03,17.84,TRADE
QLD1,"2011/12/04 06:30:00",4661.63,18.64,TRADE
QLD1,"2011/12/04 07:00:00",4814.52,20.09,TRADE
QLD1,"2011/12/04 07:30:00",5038.71,20.65,TRADE
QLD1,"2011/12/04 08:00:00",5222.75,21.96,TRADE
QLD1,"2011/12/04 08:30:00",5378.33,22.64,TRADE
QLD1,"2011/12/04 09:00:00",5535.69,23.07,TRADE
QLD1,"2011/12/04 09:30:00",5660.3,23.33,TRADE
QLD1,"2011/12/04 10:00:00",5726.29,23.23,TRADE
QLD1,"2011/12/04 10:30:00",5786.53,23.23,TRADE
QLD1,"2011/12/04 11:00:00",5772.7,23.28,TRADE
QLD1,"2011/12/04 11:30:00",5739.14,23.11,TRADE
QLD1,"2011/12/04 12:00:00",5788.02,23.51,TRADE
QLD1,"2011/12/04 12:30:00",5828.64,23.95,TRADE
QLD1,"2011/12/04 13:00:00",5844.47,24.02,TRADE
QLD1,"2011/12/04 13:30:00",5840.21,22.84,TRADE
QLD1,"2011/12/04 14:00:00",5872.08,23.91,TRADE
QLD1,"2011/12/04 14:30:00",5878.93,23.84,TRADE
QLD1,"2011/12/04 15:00:00",5877.89,23.9,TRADE
QLD1,"2011/12/04 15:30:00",5882.65,23.91,TRADE
QLD1,"2011/12/04 16:00:00",5915.87,23.91,TRADE
QLD1,"2011/12/04 16:30:00",5936.35,23.92,TRADE
QLD1,"2011/12/04 17:00:00",5979.02,24.71,TRADE
QLD1,"2011/12/04 17:30:00",6011.39,24.92,TRADE
QLD1,"2011/12/04 18:00:00",6006.39,24.82,TRADE
QLD1,"2011/12/04 18:30:00",6040.28,25.56,TRADE
QLD1,"2011/12/04 19:00:00",6220.06,26.86,TRADE
QLD1,"2011/12/04 19:30:00",6236.17,27.27,TRADE
QLD1,"2011/12/04 20:00:00",6205.08,26.97,TRADE
QLD1,"2011/12/04 20:30:00",6137.5,25.78,TRADE
QLD1,"2011/12/04 21:00:00",5952.19,24.09,TRADE
QLD1,"2011/12/04 21:30:00",5824.1,23.8,TRADE
QLD1,"2011/12/04 22:00:00",5625.03,23.59,TRADE
QLD1,"2011/12/04 22:30:00",5558.66,25.1,TRADE
QLD1,"2011/12/04 23:00:00",5466.97,25.57,TRADE
QLD1,"2011/12/04 23:30:00",5359.29,25.5,TRADE
QLD1,"2011/12/05 00:00:00",5206.29,25.09,TRADE
QLD1,"2011/12/05 00:30:00",5006.82,22.51,TRADE
QLD1,"2011/12/05 01:00:00",4858.76,21.08,TRADE
QLD1,"2011/12/05 01:30:00",4759.26,21.87,TRADE
QLD1,"2011/12/05 02:00:00",4680.14,17.93,TRADE
QLD1,"2011/12/05 02:30:00",4596.56,16.41,TRADE
QLD1,"2011/12/05 03:00:00",4587.37,16.37,TRADE
QLD1,"2011/12/05 03:30:00",4580.79,17.71,TRADE
QLD1,"2011/12/05 04:00:00",4610.39,18.05,TRADE
QLD1,"2011/12/05 04:30:00",4667.81,19.04,TRADE
QLD1,"2011/12/05 05:00:00",4741.13,19.89,TRADE
QLD1,"2011/12/05 05:30:00",4889.95,22.92,TRADE
QLD1,"2011/12/05 06:00:00",5096.06,26.29,TRADE
QLD1,"2011/12/05 06:30:00",5488.48,28.34,TRADE
QLD1,"2011/12/05 07:00:00",5850.78,30,TRADE
QLD1,"2011/12/05 07:30:00",6199.92,24.61,TRADE
QLD1,"2011/12/05 08:00:00",6405.44,24.79,TRADE
QLD1,"2011/12/05 08:30:00",6508.91,25.79,TRADE
QLD1,"2011/12/05 09:00:00",6517.79,25.83,TRADE
QLD1,"2011/12/05 09:30:00",6554.45,25.74,TRADE
QLD1,"2011/12/05 10:00:00",6523.97,25.78,TRADE
QLD1,"2011/12/05 10:30:00",6554.22,25.86,TRADE
QLD1,"2011/12/05 11:00:00",6595.25,26.31,TRADE
QLD1,"2011/12/05 11:30:00",6596.54,25.86,TRADE
QLD1,"2011/12/05 12:00:00",6648.43,26.07,TRADE
QLD1,"2011/12/05 12:30:00",6658.24,27.04,TRADE
QLD1,"2011/12/05 13:00:00",6649.45,25.7,TRADE
QLD1,"2011/12/05 13:30:00",6670.26,25.99,TRADE
QLD1,"2011/12/05 14:00:00",6670.89,25.24,TRADE
QLD1,"2011/12/05 14:30:00",6658.38,25.64,TRADE
QLD1,"2011/12/05 15:00:00",6601.82,25.66,TRADE
QLD1,"2011/12/05 15:30:00",6544.13,25.19,TRADE
QLD1,"2011/12/05 16:00:00",6556.9,25.73,TRADE
QLD1,"2011/12/05 16:30:00",6535.65,24.93,TRADE
QLD1,"2011/12/05 17:00:00",6573.69,25.58,TRADE
QLD1,"2011/12/05 17:30:00",6533.38,25.18,TRADE
QLD1,"2011/12/05 18:00:00",6438.51,24.94,TRADE
QLD1,"2011/12/05 18:30:00",6432.92,25.32,TRADE
QLD1,"2011/12/05 19:00:00",6574.77,26.8,TRADE
QLD1,"2011/12/05 19:30:00",6551.61,26.85,TRADE
QLD1,"2011/12/05 20:00:00",6470.71,26,TRADE
QLD1,"2011/12/05 20:30:00",6412.9,25.28,TRADE
QLD1,"2011/12/05 21:00:00",6247.39,25.21,TRADE
QLD1,"2011/12/05 21:30:00",6006.74,24.43,TRADE
QLD1,"2011/12/05 22:00:00",5826.09,23.7,TRADE
QLD1,"2011/12/05 22:30:00",5639.97,26.46,TRADE
QLD1,"2011/12/05 23:00:00",5558.4,27.47,TRADE
QLD1,"2011/12/05 23:30:00",5454.61,26.17,TRADE
QLD1,"2011/12/06 00:00:00",5324.18,26.05,TRADE
QLD1,"2011/12/06 00:30:00",5109.99,23.14,TRADE
