REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2005/01/01 00:30:00",1468,32.55,TRADE
SA1,"2005/01/01 01:00:00",1433.78,29.36,TRADE
SA1,"2005/01/01 01:30:00",1320.29333,25.12,TRADE
SA1,"2005/01/01 02:00:00",1244.13667,21.36,TRADE
SA1,"2005/01/01 02:30:00",1174.03167,19.72,TRADE
SA1,"2005/01/01 03:00:00",1136.90333,19.72,TRADE
SA1,"2005/01/01 03:30:00",1105.455,19.72,TRADE
SA1,"2005/01/01 04:00:00",1073.7,19.43,TRADE
SA1,"2005/01/01 04:30:00",1039.78833,16.42,TRADE
SA1,"2005/01/01 05:00:00",1041.435,15.7,TRADE
SA1,"2005/01/01 05:30:00",1037.27333,14.85,TRADE
SA1,"2005/01/01 06:00:00",1028.22833,15.56,TRADE
SA1,"2005/01/01 06:30:00",1016.47667,16.26,TRADE
SA1,"2005/01/01 07:00:00",1034.135,15.02,TRADE
SA1,"2005/01/01 07:30:00",1037.115,13.56,TRADE
SA1,"2005/01/01 08:00:00",1042.37667,14.43,TRADE
SA1,"2005/01/01 08:30:00",1060.475,17.07,TRADE
SA1,"2005/01/01 09:00:00",1087.47333,18.65,TRADE
SA1,"2005/01/01 09:30:00",1130.705,20.82,TRADE
SA1,"2005/01/01 10:00:00",1153.41,21.85,TRADE
SA1,"2005/01/01 10:30:00",1160.4,21.43,TRADE
SA1,"2005/01/01 11:00:00",1168.31833,19.7,TRADE
SA1,"2005/01/01 11:30:00",1181.99833,22.28,TRADE
SA1,"2005/01/01 12:00:00",1182.99833,22.96,TRADE
SA1,"2005/01/01 12:30:00",1179.335,22.59,TRADE
SA1,"2005/01/01 13:00:00",1191.26833,22.86,TRADE
SA1,"2005/01/01 13:30:00",1192.415,22.83,TRADE
SA1,"2005/01/01 14:00:00",1197.64667,23.29,TRADE
SA1,"2005/01/01 14:30:00",1198.10333,22.95,TRADE
SA1,"2005/01/01 15:00:00",1214.14167,23.49,TRADE
SA1,"2005/01/01 15:30:00",1205.39833,23.4,TRADE
SA1,"2005/01/01 16:00:00",1198.365,22.53,TRADE
SA1,"2005/01/01 16:30:00",1182.015,21.91,TRADE
SA1,"2005/01/01 17:00:00",1187.47667,22.19,TRADE
SA1,"2005/01/01 17:30:00",1209.12,22.48,TRADE
SA1,"2005/01/01 18:00:00",1228.87833,22.78,TRADE
SA1,"2005/01/01 18:30:00",1215.17833,22.39,TRADE
SA1,"2005/01/01 19:00:00",1202.935,20.33,TRADE
SA1,"2005/01/01 19:30:00",1193.85833,21.29,TRADE
SA1,"2005/01/01 20:00:00",1179.38333,24.98,TRADE
SA1,"2005/01/01 20:30:00",1214.35333,24.92,TRADE
SA1,"2005/01/01 21:00:00",1227.62167,23.36,TRADE
SA1,"2005/01/01 21:30:00",1212.28667,23.22,TRADE
SA1,"2005/01/01 22:00:00",1186.86333,19.93,TRADE
SA1,"2005/01/01 22:30:00",1161.46167,23.72,TRADE
SA1,"2005/01/01 23:00:00",1180.87667,21.36,TRADE
SA1,"2005/01/01 23:30:00",1194.95,20.57,TRADE
SA1,"2005/01/02 00:00:00",1295.65167,24.25,TRADE
SA1,"2005/01/02 00:30:00",1281.95333,21.48,TRADE
SA1,"2005/01/02 01:00:00",1275.68667,21.58,TRADE
SA1,"2005/01/02 01:30:00",1176.985,21.41,TRADE
SA1,"2005/01/02 02:00:00",1095.32,16.69,TRADE
SA1,"2005/01/02 02:30:00",1025.29833,16.71,TRADE
SA1,"2005/01/02 03:00:00",981.06333,16.53,TRADE
SA1,"2005/01/02 03:30:00",966.325,15.02,TRADE
SA1,"2005/01/02 04:00:00",960.46333,14.29,TRADE
SA1,"2005/01/02 04:30:00",937.00333,13.9,TRADE
SA1,"2005/01/02 05:00:00",949.57833,11.98,TRADE
SA1,"2005/01/02 05:30:00",963.73667,13.29,TRADE
SA1,"2005/01/02 06:00:00",954.34333,14.19,TRADE
SA1,"2005/01/02 06:30:00",932.82833,16.82,TRADE
SA1,"2005/01/02 07:00:00",977.18833,18.26,TRADE
SA1,"2005/01/02 07:30:00",1012.365,17.01,TRADE
SA1,"2005/01/02 08:00:00",1017.33167,18.5,TRADE
SA1,"2005/01/02 08:30:00",1049.16333,20.87,TRADE
SA1,"2005/01/02 09:00:00",1085.26667,21.56,TRADE
SA1,"2005/01/02 09:30:00",1128.17333,20.32,TRADE
SA1,"2005/01/02 10:00:00",1152.215,20.92,TRADE
SA1,"2005/01/02 10:30:00",1184.35833,20.57,TRADE
SA1,"2005/01/02 11:00:00",1216.43,21.18,TRADE
SA1,"2005/01/02 11:30:00",1228.26167,22.21,TRADE
SA1,"2005/01/02 12:00:00",1247.25833,22.11,TRADE
SA1,"2005/01/02 12:30:00",1257.00667,22.45,TRADE
SA1,"2005/01/02 13:00:00",1279.72333,23.16,TRADE
SA1,"2005/01/02 13:30:00",1288.51833,22.97,TRADE
SA1,"2005/01/02 14:00:00",1322.675,25.32,TRADE
SA1,"2005/01/02 14:30:00",1327.10833,26.17,TRADE
SA1,"2005/01/02 15:00:00",1360.17833,27.3,TRADE
SA1,"2005/01/02 15:30:00",1381.59833,27.3,TRADE
SA1,"2005/01/02 16:00:00",1401.95833,27.3,TRADE
SA1,"2005/01/02 16:30:00",1433.07,27.44,TRADE
SA1,"2005/01/02 17:00:00",1437.29833,27.92,TRADE
SA1,"2005/01/02 17:30:00",1451.405,29.22,TRADE
