REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,"2015/04/01 00:30:00",5494.16,27.12,TRADE
QLD1,"2015/04/01 01:00:00",5345.29,24.84,TRADE
QLD1,"2015/04/01 01:30:00",5214.46,24.72,TRADE
QLD1,"2015/04/01 02:00:00",5069.92,24.65,TRADE
QLD1,"2015/04/01 02:30:00",4992.82,22.61,TRADE
QLD1,"2015/04/01 03:00:00",4996.81,18.99,TRADE
QLD1,"2015/04/01 03:30:00",4986.75,20.18,TRADE
QLD1,"2015/04/01 04:00:00",4949.91,21.45,TRADE
QLD1,"2015/04/01 04:30:00",5019.32,24.2,TRADE
QLD1,"2015/04/01 05:00:00",5119.1,25.23,TRADE
QLD1,"2015/04/01 05:30:00",5319.12,39.62,TRADE
QLD1,"2015/04/01 06:00:00",5594.22,39.37,TRADE
QLD1,"2015/04/01 06:30:00",5904.77,242.41,TRADE
QLD1,"2015/04/01 07:00:00",6245.27,245.02,TRADE
QLD1,"2015/04/01 07:30:00",6606.74,75.58,TRADE
QLD1,"2015/04/01 08:00:00",6720.11,32.85,TRADE
QLD1,"2015/04/01 08:30:00",6715.44,33.29,TRADE
QLD1,"2015/04/01 09:00:00",6710.73,32.33,TRADE
QLD1,"2015/04/01 09:30:00",6713.27,32.08,TRADE
QLD1,"2015/04/01 10:00:00",6718.43,31.17,TRADE
QLD1,"2015/04/01 10:30:00",6711.41,31.54,TRADE
QLD1,"2015/04/01 11:00:00",6692.87,30.23,TRADE
QLD1,"2015/04/01 11:30:00",6691.77,26.17,TRADE
QLD1,"2015/04/01 12:00:00",6636.63,27.66,TRADE
QLD1,"2015/04/01 12:30:00",6646.06,32.23,TRADE
QLD1,"2015/04/01 13:00:00",6685.49,32.57,TRADE
QLD1,"2015/04/01 13:30:00",6741.38,31.24,TRADE
QLD1,"2015/04/01 14:00:00",6768.27,32.17,TRADE
QLD1,"2015/04/01 14:30:00",6806.18,29.74,TRADE
QLD1,"2015/04/01 15:00:00",6783.83,32.16,TRADE
QLD1,"2015/04/01 15:30:00",6777.4,31.06,TRADE
QLD1,"2015/04/01 16:00:00",6777.15,35.13,TRADE
QLD1,"2015/04/01 16:30:00",6844.54,33.91,TRADE
QLD1,"2015/04/01 17:00:00",6894.19,37.03,TRADE
QLD1,"2015/04/01 17:30:00",6915.65,36.68,TRADE
QLD1,"2015/04/01 18:00:00",6913.03,37.95,TRADE
QLD1,"2015/04/01 18:30:00",7014.2,43.22,TRADE
QLD1,"2015/04/01 19:00:00",7080.72,38.07,TRADE
QLD1,"2015/04/01 19:30:00",6936.65,31.47,TRADE
QLD1,"2015/04/01 20:00:00",6858.25,30.71,TRADE
QLD1,"2015/04/01 20:30:00",6763.96,31.39,TRADE
QLD1,"2015/04/01 21:00:00",6625.2,28.82,TRADE
QLD1,"2015/04/01 21:30:00",6461.65,28.03,TRADE
QLD1,"2015/04/01 22:00:00",6278.92,24.71,TRADE
QLD1,"2015/04/01 22:30:00",6104.82,30.26,TRADE
QLD1,"2015/04/01 23:00:00",5942.2,27.29,TRADE
QLD1,"2015/04/01 23:30:00",5863.2,32.65,TRADE
QLD1,"2015/04/02 00:00:00",5670.97,30.04,TRADE
QLD1,"2015/04/02 00:30:00",5540.03,27.26,TRADE
QLD1,"2015/04/02 01:00:00",5385.07,25.25,TRADE
QLD1,"2015/04/02 01:30:00",5213.19,23.81,TRADE
QLD1,"2015/04/02 02:00:00",5097.35,19.7,TRADE
QLD1,"2015/04/02 02:30:00",5044.36,22.31,TRADE
QLD1,"2015/04/02 03:00:00",4980.68,20.87,TRADE
QLD1,"2015/04/02 03:30:00",4988.82,23.47,TRADE
QLD1,"2015/04/02 04:00:00",4999.23,23.87,TRADE
QLD1,"2015/04/02 04:30:00",5076.76,26.95,TRADE
QLD1,"2015/04/02 05:00:00",5151.96,27.26,TRADE
QLD1,"2015/04/02 05:30:00",5335.5,36.28,TRADE
QLD1,"2015/04/02 06:00:00",5582.85,32.82,TRADE
QLD1,"2015/04/02 06:30:00",5886.25,25.16,TRADE
QLD1,"2015/04/02 07:00:00",6183.44,29.67,TRADE
QLD1,"2015/04/02 07:30:00",6422.16,28.97,TRADE
QLD1,"2015/04/02 08:00:00",6481.42,27.57,TRADE
QLD1,"2015/04/02 08:30:00",6497.17,29.15,TRADE
QLD1,"2015/04/02 09:00:00",6470.02,29.89,TRADE
QLD1,"2015/04/02 09:30:00",6510.44,29.7,TRADE
QLD1,"2015/04/02 10:00:00",6514.46,30.14,TRADE
QLD1,"2015/04/02 10:30:00",6600.2,30.63,TRADE
QLD1,"2015/04/02 11:00:00",6616.6,29.66,TRADE
QLD1,"2015/04/02 11:30:00",6610.5,32.23,TRADE
QLD1,"2015/04/02 12:00:00",6648.72,32.09,TRADE
QLD1,"2015/04/02 12:30:00",6716.47,35.6,TRADE
QLD1,"2015/04/02 13:00:00",6730.76,40.78,TRADE
QLD1,"2015/04/02 13:30:00",6733.42,29.93,TRADE
QLD1,"2015/04/02 14:00:00",6695.72,29.13,TRADE
QLD1,"2015/04/02 14:30:00",6738.85,30.74,TRADE
QLD1,"2015/04/02 15:00:00",6738.01,37.94,TRADE
QLD1,"2015/04/02 15:30:00",6785.4,33.5,TRADE
