REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,"2002/01/01 00:30",4630.15,18.74,TRADE
QLD1,"2002/01/01 01:00",4522.81,17.6,TRADE
QLD1,"2002/01/01 01:30",4413.06333,17.05,TRADE
QLD1,"2002/01/01 02:00",4262.29167,15.17,TRADE
QLD1,"2002/01/01 02:30",4164.12,14.56,TRADE
QLD1,"2002/01/01 03:00",4094.8,14.73,TRADE
QLD1,"2002/01/01 03:30",4085.71167,15.14,TRADE
QLD1,"2002/01/01 04:00",4020.44833,14.59,TRADE
QLD1,"2002/01/01 04:30",3984.72333,14.32,TRADE
QLD1,"2002/01/01 05:00",3979.375,12.67,TRADE
QLD1,"2002/01/01 05:30",3962.18667,13.71,TRADE
QLD1,"2002/01/01 06:00",3998.38833,10.6,TRADE
QLD1,"2002/01/01 06:30",4097.97167,10.25,TRADE
QLD1,"2002/01/01 07:00",4229.34,13.81,TRADE
QLD1,"2002/01/01 07:30",4397.14667,14.83,TRADE
QLD1,"2002/01/01 08:00",4573.555,15.08,TRADE
QLD1,"2002/01/01 08:30",4743.71833,16.11,TRADE
QLD1,"2002/01/01 09:00",4889.34,16.81,TRADE
QLD1,"2002/01/01 09:30",4952.35,17.1,TRADE
QLD1,"2002/01/01 10:00",5078.35833,17.74,TRADE
QLD1,"2002/01/01 10:30",5163.74667,18.36,TRADE
QLD1,"2002/01/01 11:00",5216.39167,18.88,TRADE
QLD1,"2002/01/01 11:30",5266.545,20.27,TRADE
QLD1,"2002/01/01 12:00",5321.695,22.43,TRADE
QLD1,"2002/01/01 12:30",5333.28,22.67,TRADE
QLD1,"2002/01/01 13:00",5343.66,21.76,TRADE
QLD1,"2002/01/01 13:30",5323.02833,22.01,TRADE
QLD1,"2002/01/01 14:00",5337.25333,23.74,TRADE
QLD1,"2002/01/01 14:30",5351.465,24.78,TRADE
QLD1,"2002/01/01 15:00",5328.615,24.64,TRADE
QLD1,"2002/01/01 15:30",5296.64167,24.97,TRADE
QLD1,"2002/01/01 16:00",5324.13167,25.1,TRADE
QLD1,"2002/01/01 16:30",5379.78833,27.48,TRADE
QLD1,"2002/01/01 17:00",5394.14333,27.95,TRADE
QLD1,"2002/01/01 17:30",5475.42833,29.3,TRADE
QLD1,"2002/01/01 18:00",5532.62667,30.33,TRADE
QLD1,"2002/01/01 18:30",5491.325,25.58,TRADE
QLD1,"2002/01/01 19:00",5584.74667,25.36,TRADE
QLD1,"2002/01/01 19:30",5684.02833,27.46,TRADE
QLD1,"2002/01/01 20:00",5679.115,29.36,TRADE
QLD1,"2002/01/01 20:30",5554.94,26.05,TRADE
QLD1,"2002/01/01 21:00",5483.91,23.25,TRADE
QLD1,"2002/01/01 21:30",5421.85167,24.16,TRADE
QLD1,"2002/01/01 22:00",5285.08833,19.12,TRADE
QLD1,"2002/01/01 22:30",5254.88833,19.24,TRADE
QLD1,"2002/01/01 23:00",5152.04833,17.93,TRADE
QLD1,"2002/01/01 23:30",5124.30333,19.74,TRADE
QLD1,"2002/01/02 00:00",4865.39833,18.18,TRADE
QLD1,"2002/01/02 00:30",4669.31333,16.88,TRADE
QLD1,"2002/01/02 01:00",4525.70167,15.28,TRADE
QLD1,"2002/01/02 01:30",4466.98333,15.93,TRADE
QLD1,"2002/01/02 02:00",4355.85333,14.95,TRADE
QLD1,"2002/01/02 02:30",4280.98667,14.56,TRADE
QLD1,"2002/01/02 03:00",4240.43,13.75,TRADE
QLD1,"2002/01/02 03:30",4206.58667,13.78,TRADE
QLD1,"2002/01/02 04:00",4204.395,13.99,TRADE
QLD1,"2002/01/02 04:30",4212.72333,14.45,TRADE
QLD1,"2002/01/02 05:00",4227.215,14.18,TRADE
QLD1,"2002/01/02 05:30",4326.07333,15.01,TRADE
QLD1,"2002/01/02 06:00",4478.74833,15.54,TRADE
QLD1,"2002/01/02 06:30",4749.4,16.82,TRADE
QLD1,"2002/01/02 07:00",5090.975,17.51,TRADE
QLD1,"2002/01/02 07:30",5455.11667,17.79,TRADE
QLD1,"2002/01/02 08:00",5775.3,18.7,TRADE
QLD1,"2002/01/02 08:30",6085.96667,23.98,TRADE
QLD1,"2002/01/02 09:00",6248.76667,24.67,TRADE
QLD1,"2002/01/02 09:30",6394.89667,25.62,TRADE
QLD1,"2002/01/02 10:00",6457.095,27.08,TRADE
QLD1,"2002/01/02 10:30",6486.04167,26.81,TRADE
QLD1,"2002/01/02 11:00",6474.20667,25.58,TRADE
QLD1,"2002/01/02 11:30",6535.12,26.04,TRADE
QLD1,"2002/01/02 12:00",6550.66167,26.27,TRADE
QLD1,"2002/01/02 12:30",6548.77333,26.96,TRADE
QLD1,"2002/01/02 13:00",6584.27333,28.64,TRADE
QLD1,"2002/01/02 13:30",6584.545,29.17,TRADE
QLD1,"2002/01/02 14:00",6607.80333,28.53,TRADE
QLD1,"2002/01/02 14:30",6560.8,27.48,TRADE
QLD1,"2002/01/02 15:00",6599.58333,32.14,TRADE
QLD1,"2002/01/02 15:30",6661.93167,40.3,TRADE
QLD1,"2002/01/02 16:00",6700.67333,40.15,TRADE
QLD1,"2002/01/02 16:30",6672.23333,43.92,TRADE
QLD1,"2002/01/02 17:00",6656.28,38.42,TRADE
QLD1,"2002/01/02 17:30",6576.78333,29.49,TRADE
QLD1,"2002/01/02 18:00",6461.07,28.03,TRADE
QLD1,"2002/01/02 18:30",6288.24167,25.92,TRADE
QLD1,"2002/01/02 19:00",6320.89833,25.8,TRADE
QLD1,"2002/01/02 19:30",6446.43833,27.13,TRADE
QLD1,"2002/01/02 20:00",6466.475,26.7,TRADE
QLD1,"2002/01/02 20:30",6330.26167,23.05,TRADE
QLD1,"2002/01/02 21:00",6182.46833,18.39,TRADE
QLD1,"2002/01/02 21:30",6082.68833,20.12,TRADE
QLD1,"2002/01/02 22:00",5918.51833,17.94,TRADE
QLD1,"2002/01/02 22:30",5781.28833,24.94,TRADE
QLD1,"2002/01/02 23:00",5592.58833,20.91,TRADE
QLD1,"2002/01/02 23:30",5577.30833,24.5,TRADE
QLD1,"2002/01/03 00:00",5266.1,22.34,TRADE
QLD1,"2002/01/03 00:30",5001.53667,20.84,TRADE
QLD1,"2002/01/03 01:00",4901.3,18.85,TRADE
QLD1,"2002/01/03 01:30",4757.25333,17.57,TRADE
QLD1,"2002/01/03 02:00",4604.09,16.55,TRADE
QLD1,"2002/01/03 02:30",4507.35667,16.17,TRADE
QLD1,"2002/01/03 03:00",4533.52833,15.19,TRADE
QLD1,"2002/01/03 03:30",4467.03833,16.18,TRADE
QLD1,"2002/01/03 04:00",4492.56833,16.72,TRADE
QLD1,"2002/01/03 04:30",4494.78667,17.21,TRADE
QLD1,"2002/01/03 05:00",4483.975,15.61,TRADE
QLD1,"2002/01/03 05:30",4553.05333,15.66,TRADE
QLD1,"2002/01/03 06:00",4646.11,16.56,TRADE
QLD1,"2002/01/03 06:30",4953.83167,17.93,TRADE
QLD1,"2002/01/03 07:00",5205.22167,17.85,TRADE
QLD1,"2002/01/03 07:30",5565.53,17.56,TRADE
QLD1,"2002/01/03 08:00",5856.045,18.01,TRADE
QLD1,"2002/01/03 08:30",6126.29,23.43,TRADE
QLD1,"2002/01/03 09:00",6253.23667,23.56,TRADE
QLD1,"2002/01/03 09:30",6301.30833,23.51,TRADE
QLD1,"2002/01/03 10:00",6405.475,24.13,TRADE
QLD1,"2002/01/03 10:30",6406.21333,24.8,TRADE
QLD1,"2002/01/03 11:00",6437.45167,25.05,TRADE
QLD1,"2002/01/03 11:30",6429.75333,25.04,TRADE
QLD1,"2002/01/03 12:00",6450.71667,25.09,TRADE
QLD1,"2002/01/03 12:30",6468.81667,25.13,TRADE
QLD1,"2002/01/03 13:00",6434.88667,24.9,TRADE
QLD1,"2002/01/03 13:30",6438.69,25.04,TRADE
QLD1,"2002/01/03 14:00",6462.16333,25.12,TRADE
QLD1,"2002/01/03 14:30",6401.78833,25.09,TRADE
QLD1,"2002/01/03 15:00",6390.48833,25.02,TRADE
QLD1,"2002/01/03 15:30",6397.50833,24.83,TRADE
QLD1,"2002/01/03 16:00",6361.81,24.54,TRADE
QLD1,"2002/01/03 16:30",6352.03167,24.51,TRADE
QLD1,"2002/01/03 17:00",6299.94167,24.41,TRADE
QLD1,"2002/01/03 17:30",6264.00333,22.39,TRADE
QLD1,"2002/01/03 18:00",6216.31833,21,TRADE
QLD1,"2002/01/03 18:30",6080.05667,17.72,TRADE
QLD1,"2002/01/03 19:00",6075.57833,17.94,TRADE
QLD1,"2002/01/03 19:30",6184.02667,19,TRADE
QLD1,"2002/01/03 20:00",6159.79,19.25,TRADE
QLD1,"2002/01/03 20:30",5964.39667,17.85,TRADE
QLD1,"2002/01/03 21:00",5866.64167,17.54,TRADE
QLD1,"2002/01/03 21:30",5701.735,17.48,TRADE
QLD1,"2002/01/03 22:00",5560.66833,17.53,TRADE
QLD1,"2002/01/03 22:30",5435.61667,21.23,TRADE
QLD1,"2002/01/03 23:00",5301.79333,17.71,TRADE
QLD1,"2002/01/03 23:30",5278.45333,22,TRADE
QLD1,"2002/01/04 00:00",5026.79833,19.94,TRADE
QLD1,"2002/01/04 00:30",4789.97833,18.97,TRADE
QLD1,"2002/01/04 01:00",4658.92667,17.1,TRADE
QLD1,"2002/01/04 01:30",4505.17167,15.7,TRADE
QLD1,"2002/01/04 02:00",4393.76,14.94,TRADE
QLD1,"2002/01/04 02:30",4332.935,14.85,TRADE
QLD1,"2002/01/04 03:00",4277.62667,14.54,TRADE
QLD1,"2002/01/04 03:30",4281.04,14.19,TRADE
QLD1,"2002/01/04 04:00",4239.29833,14.18,TRADE
QLD1,"2002/01/04 04:30",4268.86167,14.57,TRADE
QLD1,"2002/01/04 05:00",4297.97833,14.97,TRADE
QLD1,"2002/01/04 05:30",4394.81,15.4,TRADE
QLD1,"2002/01/04 06:00",4509.20333,15.48,TRADE
QLD1,"2002/01/04 06:30",4780.48667,17.1,TRADE
QLD1,"2002/01/04 07:00",5061.12,17.76,TRADE
QLD1,"2002/01/04 07:30",5377.91833,17.42,TRADE
QLD1,"2002/01/04 08:00",5653.735,18.25,TRADE
QLD1,"2002/01/04 08:30",5888.695,20.42,TRADE
QLD1,"2002/01/04 09:00",5963.15667,19.7,TRADE
QLD1,"2002/01/04 09:30",6128.37,20.51,TRADE
QLD1,"2002/01/04 10:00",6123.395,19.73,TRADE
QLD1,"2002/01/04 10:30",6147.12667,21.14,TRADE
QLD1,"2002/01/04 11:00",6116.865,22.41,TRADE
QLD1,"2002/01/04 11:30",6148.065,21.73,TRADE
QLD1,"2002/01/04 12:00",6168.27333,22.71,TRADE
QLD1,"2002/01/04 12:30",6189.27833,23.61,TRADE
QLD1,"2002/01/04 13:00",6190.285,23.76,TRADE
QLD1,"2002/01/04 13:30",6200.49667,24.54,TRADE
QLD1,"2002/01/04 14:00",6177.23833,25.1,TRADE
QLD1,"2002/01/04 14:30",6132.80167,23.98,TRADE
QLD1,"2002/01/04 15:00",6175.02,25.11,TRADE
QLD1,"2002/01/04 15:30",6194.67,25.21,TRADE
QLD1,"2002/01/04 16:00",6135.10333,25.15,TRADE
QLD1,"2002/01/04 16:30",6111.63333,25.39,TRADE
QLD1,"2002/01/04 17:00",6156.785,26.29,TRADE
QLD1,"2002/01/04 17:30",6014.90667,21.71,TRADE
QLD1,"2002/01/04 18:00",5917.44333,19.33,TRADE
QLD1,"2002/01/04 18:30",5746.79,18.23,TRADE
QLD1,"2002/01/04 19:00",5780.55167,18.33,TRADE
QLD1,"2002/01/04 19:30",5898.07,19.83,TRADE
QLD1,"2002/01/04 20:00",5857.74333,21.17,TRADE
