REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2019/08/01 00:30:00",1686.6,101,TRADE
SA1,"2019/08/01 01:00:00",1628.65,101,TRADE
SA1,"2019/08/01 01:30:00",1526.08,89.73,TRADE
SA1,"2019/08/01 02:00:00",1436.68,82.89,TRADE
SA1,"2019/08/01 02:30:00",1363.32,86.7,TRADE
SA1,"2019/08/01 03:00:00",1332.53,88.71,TRADE
SA1,"2019/08/01 03:30:00",1272.11,83.75,TRADE
SA1,"2019/08/01 04:00:00",1255.41,83.15,TRADE
SA1,"2019/08/01 04:30:00",1234.14,74.46,TRADE
SA1,"2019/08/01 05:00:00",1240.51,76.78,TRADE
SA1,"2019/08/01 05:30:00",1266.03,91.41,TRADE
SA1,"2019/08/01 06:00:00",1294.39,86.5,TRADE
SA1,"2019/08/01 06:30:00",1347.92,99.46,TRADE
SA1,"2019/08/01 07:00:00",1502.65,104.78,TRADE
SA1,"2019/08/01 07:30:00",1647.59,107,TRADE
SA1,"2019/08/01 08:00:00",1772.57,105.28,TRADE
SA1,"2019/08/01 08:30:00",1836.35,100.21,TRADE
SA1,"2019/08/01 09:00:00",1798.75,101,TRADE
SA1,"2019/08/01 09:30:00",1699.1,101,TRADE
SA1,"2019/08/01 10:00:00",1598.86,101,TRADE
SA1,"2019/08/01 10:30:00",1496.97,100.85,TRADE
SA1,"2019/08/01 11:00:00",1450.86,99.23,TRADE
SA1,"2019/08/01 11:30:00",1424.51,95.73,TRADE
SA1,"2019/08/01 12:00:00",1365.35,86.39,TRADE
SA1,"2019/08/01 12:30:00",1347.41,91.7,TRADE
SA1,"2019/08/01 13:00:00",1442.34,93.19,TRADE
SA1,"2019/08/01 13:30:00",1416.6,91.02,TRADE
SA1,"2019/08/01 14:00:00",1397.75,92.6,TRADE
SA1,"2019/08/01 14:30:00",1433.95,92.31,TRADE
SA1,"2019/08/01 15:00:00",1456.18,92.69,TRADE
SA1,"2019/08/01 15:30:00",1477.9,94.95,TRADE
SA1,"2019/08/01 16:00:00",1475.85,99.27,TRADE
SA1,"2019/08/01 16:30:00",1525.68,95.62,TRADE
SA1,"2019/08/01 17:00:00",1629.17,101,TRADE
SA1,"2019/08/01 17:30:00",1748.11,99.89,TRADE
SA1,"2019/08/01 18:00:00",1899.63,106.77,TRADE
SA1,"2019/08/01 18:30:00",2054.97,112.32,TRADE
SA1,"2019/08/01 19:00:00",2151.73,129.38,TRADE
SA1,"2019/08/01 19:30:00",2150.51,109.34,TRADE
SA1,"2019/08/01 20:00:00",2129.42,106.26,TRADE
SA1,"2019/08/01 20:30:00",2103.27,102.56,TRADE
SA1,"2019/08/01 21:00:00",2070.99,105.79,TRADE
SA1,"2019/08/01 21:30:00",2025.41,100.69,TRADE
SA1,"2019/08/01 22:00:00",1931.6,101,TRADE
SA1,"2019/08/01 22:30:00",1845.28,101,TRADE
SA1,"2019/08/01 23:00:00",1751.94,100.06,TRADE
SA1,"2019/08/01 23:30:00",1658.23,101,TRADE
SA1,"2019/08/02 00:00:00",1810.37,102.68,TRADE
SA1,"2019/08/02 00:30:00",1735.9,100.5,TRADE
SA1,"2019/08/02 01:00:00",1649.89,100.15,TRADE
SA1,"2019/08/02 01:30:00",1540.01,95.24,TRADE
SA1,"2019/08/02 02:00:00",1438.63,96.46,TRADE
SA1,"2019/08/02 02:30:00",1391.82,88.7,TRADE
SA1,"2019/08/02 03:00:00",1335.68,87.12,TRADE
SA1,"2019/08/02 03:30:00",1289.47,78.76,TRADE
SA1,"2019/08/02 04:00:00",1247.92,73.46,TRADE
SA1,"2019/08/02 04:30:00",1234.78,78.93,TRADE
SA1,"2019/08/02 05:00:00",1219.8,70.97,TRADE
SA1,"2019/08/02 05:30:00",1234.81,72.17,TRADE
SA1,"2019/08/02 06:00:00",1304.8,84.36,TRADE
SA1,"2019/08/02 06:30:00",1377.83,85.88,TRADE
SA1,"2019/08/02 07:00:00",1511.36,101.55,TRADE
SA1,"2019/08/02 07:30:00",1638.16,95.16,TRADE
SA1,"2019/08/02 08:00:00",1765.25,101,TRADE
SA1,"2019/08/02 08:30:00",1846.94,101,TRADE
SA1,"2019/08/02 09:00:00",1824.8,99.05,TRADE
SA1,"2019/08/02 09:30:00",1763.9,110.44,TRADE
SA1,"2019/08/02 10:00:00",1701.22,109.48,TRADE
SA1,"2019/08/02 10:30:00",1591.78,101,TRADE
SA1,"2019/08/02 11:00:00",1517.29,101.32,TRADE
SA1,"2019/08/02 11:30:00",1464.4,103.07,TRADE
SA1,"2019/08/02 12:00:00",1469.07,106.46,TRADE
SA1,"2019/08/02 12:30:00",1494.32,104.66,TRADE
SA1,"2019/08/02 13:00:00",1476.2,101,TRADE
SA1,"2019/08/02 13:30:00",1476.86,102.66,TRADE
SA1,"2019/08/02 14:00:00",1495.5,111.4,TRADE
SA1,"2019/08/02 14:30:00",1498.39,101,TRADE
SA1,"2019/08/02 15:00:00",1497.87,115.08,TRADE
SA1,"2019/08/02 15:30:00",1492.04,106.27,TRADE
SA1,"2019/08/02 16:00:00",1468.53,101,TRADE
SA1,"2019/08/02 16:30:00",1545.52,100.68,TRADE
SA1,"2019/08/02 17:00:00",1694.07,100.36,TRADE
SA1,"2019/08/02 17:30:00",1835.89,89.58,TRADE
SA1,"2019/08/02 18:00:00",1943.34,167.18,TRADE
SA1,"2019/08/02 18:30:00",2055.79,148.66,TRADE
