REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,"2019/10/01 00:30:00",1390.99,125.19,TRADE
SA1,"2019/10/01 01:00:00",1332.87,94.26,TRADE
SA1,"2019/10/01 01:30:00",1273.33,86.37,TRADE
SA1,"2019/10/01 02:00:00",1212.97,82.75,TRADE
SA1,"2019/10/01 02:30:00",1172.38,75.38,TRADE
SA1,"2019/10/01 03:00:00",1160.14,77.55,TRADE
SA1,"2019/10/01 03:30:00",1138.43,84.24,TRADE
SA1,"2019/10/01 04:00:00",1099.69,69.73,TRADE
SA1,"2019/10/01 04:30:00",1108.9,74.75,TRADE
SA1,"2019/10/01 05:00:00",1093.23,80.6,TRADE
SA1,"2019/10/01 05:30:00",1122.84,90.6,TRADE
SA1,"2019/10/01 06:00:00",1135.3,82.95,TRADE
SA1,"2019/10/01 06:30:00",1168.46,-101.63,TRADE
SA1,"2019/10/01 07:00:00",1228.67,-97.69,TRADE
SA1,"2019/10/01 07:30:00",1251.73,15.61,TRADE
SA1,"2019/10/01 08:00:00",1232.64,-192.2,TRADE
SA1,"2019/10/01 08:30:00",1162.41,21.72,TRADE
SA1,"2019/10/01 09:00:00",1067.34,72.8,TRADE
SA1,"2019/10/01 09:30:00",969.48,76.52,TRADE
SA1,"2019/10/01 10:00:00",850.13,58.43,TRADE
SA1,"2019/10/01 10:30:00",791.93,70.02,TRADE
SA1,"2019/10/01 11:00:00",723.39,28.03,TRADE
SA1,"2019/10/01 11:30:00",704.7,73.15,TRADE
SA1,"2019/10/01 12:00:00",698.26,-96.68,TRADE
SA1,"2019/10/01 12:30:00",706.84,73.44,TRADE
SA1,"2019/10/01 13:00:00",719.38,57.13,TRADE
SA1,"2019/10/01 13:30:00",721.45,62.12,TRADE
SA1,"2019/10/01 14:00:00",747.52,85.89,TRADE
SA1,"2019/10/01 14:30:00",780.76,83.42,TRADE
SA1,"2019/10/01 15:00:00",829.99,100.46,TRADE
SA1,"2019/10/01 15:30:00",883.78,100.58,TRADE
SA1,"2019/10/01 16:00:00",970.08,106.21,TRADE
SA1,"2019/10/01 16:30:00",1054.69,105.69,TRADE
