REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,"2014/01/01 00:30:00",928.28,40.3,TRADE
TAS1,"2014/01/01 01:00:00",935.22,37.26,TRADE
TAS1,"2014/01/01 01:30:00",911.27,34.04,TRADE
TAS1,"2014/01/01 02:00:00",891.38,30.81,TRADE
TAS1,"2014/01/01 02:30:00",860.6,13.91,TRADE
TAS1,"2014/01/01 03:00:00",856.15,27.36,TRADE
TAS1,"2014/01/01 03:30:00",849.88,21.96,TRADE
TAS1,"2014/01/01 04:00:00",853.45,1.26,TRADE
TAS1,"2014/01/01 04:30:00",847.67,3.67,TRADE
TAS1,"2014/01/01 05:00:00",846.62,12.33,TRADE
TAS1,"2014/01/01 05:30:00",848.38,16.67,TRADE
TAS1,"2014/01/01 06:00:00",851.65,25.59,TRADE
TAS1,"2014/01/01 06:30:00",874.36,34.27,TRADE
TAS1,"2014/01/01 07:00:00",915.43,32.03,TRADE
TAS1,"2014/01/01 07:30:00",945.4,33.84,TRADE
TAS1,"2014/01/01 08:00:00",967.22,35.06,TRADE
TAS1,"2014/01/01 08:30:00",1000.49,36.61,TRADE
TAS1,"2014/01/01 09:00:00",1007.24,39.75,TRADE
TAS1,"2014/01/01 09:30:00",1030.67,60.76,TRADE
TAS1,"2014/01/01 10:00:00",1020.42,60.5,TRADE
TAS1,"2014/01/01 10:30:00",996.64,36.31,TRADE
TAS1,"2014/01/01 11:00:00",1004.87,35.59,TRADE
TAS1,"2014/01/01 11:30:00",1002.44,33.93,TRADE
TAS1,"2014/01/01 12:00:00",982.07,36.36,TRADE
TAS1,"2014/01/01 12:30:00",961.41,36.34,TRADE
TAS1,"2014/01/01 13:00:00",963.8,36.34,TRADE
TAS1,"2014/01/01 13:30:00",946.33,36.34,TRADE
TAS1,"2014/01/01 14:00:00",935.61,36.28,TRADE
TAS1,"2014/01/01 14:30:00",985.23,36.73,TRADE
TAS1,"2014/01/01 15:00:00",984.7,36.89,TRADE
TAS1,"2014/01/01 15:30:00",984.26,37.97,TRADE
TAS1,"2014/01/01 16:00:00",1000.1,38.74,TRADE
TAS1,"2014/01/01 16:30:00",1014.5,36.38,TRADE
TAS1,"2014/01/01 17:00:00",1004.49,36.34,TRADE
TAS1,"2014/01/01 17:30:00",1005.39,36.34,TRADE
TAS1,"2014/01/01 18:00:00",988.56,36.34,TRADE
TAS1,"2014/01/01 18:30:00",983.01,36.33,TRADE
TAS1,"2014/01/01 19:00:00",977.91,36.34,TRADE
TAS1,"2014/01/01 19:30:00",961.4,36.34,TRADE
TAS1,"2014/01/01 20:00:00",954.24,36.34,TRADE
TAS1,"2014/01/01 20:30:00",945.59,38.13,TRADE
TAS1,"2014/01/01 21:00:00",933.88,38.32,TRADE
TAS1,"2014/01/01 21:30:00",905.51,38.34,TRADE
TAS1,"2014/01/01 22:00:00",867.44,34.07,TRADE
TAS1,"2014/01/01 22:30:00",845.74,33.05,TRADE
TAS1,"2014/01/01 23:00:00",814.78,33.83,TRADE
TAS1,"2014/01/01 23:30:00",811.3,33.13,TRADE
TAS1,"2014/01/02 00:00:00",801.06,32.94,TRADE
TAS1,"2014/01/02 00:30:00",790.34,32.86,TRADE
TAS1,"2014/01/02 01:00:00",784.32,32.2,TRADE
TAS1,"2014/01/02 01:30:00",778.19,33.21,TRADE
TAS1,"2014/01/02 02:00:00",772.8,25.74,TRADE
TAS1,"2014/01/02 02:30:00",770.96,26.85,TRADE
TAS1,"2014/01/02 03:00:00",774.44,27.36,TRADE
TAS1,"2014/01/02 03:30:00",776.88,26.9,TRADE
TAS1,"2014/01/02 04:00:00",785.51,27.34,TRADE
TAS1,"2014/01/02 04:30:00",793.72,28.32,TRADE
TAS1,"2014/01/02 05:00:00",802.71,32.69,TRADE
TAS1,"2014/01/02 05:30:00",831.04,35.75,TRADE
TAS1,"2014/01/02 06:00:00",858.99,38.64,TRADE
TAS1,"2014/01/02 06:30:00",900.17,38.02,TRADE
TAS1,"2014/01/02 07:00:00",929.84,39.39,TRADE
TAS1,"2014/01/02 07:30:00",938.59,39.87,TRADE
TAS1,"2014/01/02 08:00:00",949.44,40.16,TRADE
TAS1,"2014/01/02 08:30:00",936.42,40.34,TRADE
TAS1,"2014/01/02 09:00:00",909.6,40.34,TRADE
TAS1,"2014/01/02 09:30:00",914.16,40.34,TRADE
TAS1,"2014/01/02 10:00:00",914.06,40.34,TRADE
TAS1,"2014/01/02 10:30:00",893.77,40.34,TRADE
TAS1,"2014/01/02 11:00:00",884.27,40.34,TRADE
TAS1,"2014/01/02 11:30:00",863.32,39.47,TRADE
TAS1,"2014/01/02 12:00:00",891.18,28.8,TRADE
TAS1,"2014/01/02 12:30:00",876.15,37.46,TRADE
TAS1,"2014/01/02 13:00:00",880.4,38.77,TRADE
TAS1,"2014/01/02 13:30:00",900.95,39.38,TRADE
TAS1,"2014/01/02 14:00:00",913.6,38.36,TRADE
TAS1,"2014/01/02 14:30:00",922.92,36.92,TRADE
TAS1,"2014/01/02 15:00:00",921.31,38.9,TRADE
TAS1,"2014/01/02 15:30:00",928.89,38.81,TRADE
TAS1,"2014/01/02 16:00:00",952.83,39.17,TRADE
TAS1,"2014/01/02 16:30:00",967.21,40.03,TRADE
TAS1,"2014/01/02 17:00:00",985.57,40.5,TRADE
TAS1,"2014/01/02 17:30:00",993.33,39.47,TRADE
TAS1,"2014/01/02 18:00:00",1002.43,39.3,TRADE
TAS1,"2014/01/02 18:30:00",1008.23,39.22,TRADE
TAS1,"2014/01/02 19:00:00",1011.19,39.43,TRADE
TAS1,"2014/01/02 19:30:00",1028.06,39.66,TRADE
TAS1,"2014/01/02 20:00:00",1043.45,40.47,TRADE
TAS1,"2014/01/02 20:30:00",1051.73,41.29,TRADE
TAS1,"2014/01/02 21:00:00",1048.59,42.11,TRADE
TAS1,"2014/01/02 21:30:00",1035.98,41.07,TRADE
TAS1,"2014/01/02 22:00:00",996.17,40.88,TRADE
TAS1,"2014/01/02 22:30:00",983.47,34.34,TRADE
TAS1,"2014/01/02 23:00:00",966.5,34.34,TRADE
TAS1,"2014/01/02 23:30:00",958.29,34.34,TRADE
TAS1,"2014/01/03 00:00:00",942.05,34.34,TRADE
TAS1,"2014/01/03 00:30:00",934.59,34.32,TRADE
TAS1,"2014/01/03 01:00:00",921.48,34.32,TRADE
TAS1,"2014/01/03 01:30:00",920.85,34.24,TRADE
TAS1,"2014/01/03 02:00:00",921.23,34.34,TRADE
TAS1,"2014/01/03 02:30:00",918.74,34.32,TRADE
TAS1,"2014/01/03 03:00:00",919.75,34.32,TRADE
TAS1,"2014/01/03 03:30:00",920.49,34.33,TRADE
TAS1,"2014/01/03 04:00:00",926.23,34.31,TRADE
TAS1,"2014/01/03 04:30:00",936.18,35.89,TRADE
TAS1,"2014/01/03 05:00:00",944.04,35.6,TRADE
TAS1,"2014/01/03 05:30:00",968.97,34.34,TRADE
TAS1,"2014/01/03 06:00:00",988.48,34.34,TRADE
TAS1,"2014/01/03 06:30:00",1034.7,38.11,TRADE
TAS1,"2014/01/03 07:00:00",1072.34,37.53,TRADE
TAS1,"2014/01/03 07:30:00",1075.13,37.27,TRADE
TAS1,"2014/01/03 08:00:00",1102.62,37.78,TRADE
TAS1,"2014/01/03 08:30:00",1106.55,38.22,TRADE
TAS1,"2014/01/03 09:00:00",1103.91,35.66,TRADE
TAS1,"2014/01/03 09:30:00",1093.23,35,TRADE
TAS1,"2014/01/03 10:00:00",1046.7,34.34,TRADE
TAS1,"2014/01/03 10:30:00",1030.38,34.23,TRADE
TAS1,"2014/01/03 11:00:00",1013.03,34.26,TRADE
TAS1,"2014/01/03 11:30:00",991.92,33.57,TRADE
TAS1,"2014/01/03 12:00:00",957.5,32.21,TRADE
TAS1,"2014/01/03 12:30:00",972.57,34.34,TRADE
TAS1,"2014/01/03 13:00:00",973.19,34.34,TRADE
TAS1,"2014/01/03 13:30:00",956.48,34.34,TRADE
TAS1,"2014/01/03 14:00:00",939.45,34.33,TRADE
TAS1,"2014/01/03 14:30:00",926.76,28.21,TRADE
TAS1,"2014/01/03 15:00:00",920.95,34.33,TRADE
TAS1,"2014/01/03 15:30:00",931.03,34.33,TRADE
TAS1,"2014/01/03 16:00:00",959.27,34.34,TRADE
