REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2013/01/01 00:30:00",4652.88,43.31,TRADE
VIC1,"2013/01/01 01:00:00",4447.73,42.86,TRADE
VIC1,"2013/01/01 01:30:00",4487.48,41.64,TRADE
VIC1,"2013/01/01 02:00:00",4329.87,39.84,TRADE
VIC1,"2013/01/01 02:30:00",4162.36,39.53,TRADE
VIC1,"2013/01/01 03:00:00",4022.83,38.98,TRADE
VIC1,"2013/01/01 03:30:00",3908.69,35.19,TRADE
VIC1,"2013/01/01 04:00:00",3892.5,36.42,TRADE
VIC1,"2013/01/01 04:30:00",3894.27,37.87,TRADE
VIC1,"2013/01/01 05:00:00",3884.55,36.55,TRADE
VIC1,"2013/01/01 05:30:00",3865.07,37.38,TRADE
VIC1,"2013/01/01 06:00:00",3876.32,34.93,TRADE
VIC1,"2013/01/01 06:30:00",3926.46,37.52,TRADE
VIC1,"2013/01/01 07:00:00",4010.33,38.78,TRADE
VIC1,"2013/01/01 07:30:00",3984.63,38.56,TRADE
VIC1,"2013/01/01 08:00:00",4103.21,38.75,TRADE
VIC1,"2013/01/01 08:30:00",4193.34,38.82,TRADE
VIC1,"2013/01/01 09:00:00",4244.84,38.78,TRADE
VIC1,"2013/01/01 09:30:00",4336.95,39.18,TRADE
VIC1,"2013/01/01 10:00:00",4411.24,39.37,TRADE
VIC1,"2013/01/01 10:30:00",4478.24,39.37,TRADE
VIC1,"2013/01/01 11:00:00",4518.02,39.38,TRADE
VIC1,"2013/01/01 11:30:00",4547.09,39.37,TRADE
VIC1,"2013/01/01 12:00:00",4585.7,39.37,TRADE
VIC1,"2013/01/01 12:30:00",4610.68,39.37,TRADE
VIC1,"2013/01/01 13:00:00",4606.21,39.37,TRADE
VIC1,"2013/01/01 13:30:00",4604.14,39.37,TRADE
VIC1,"2013/01/01 14:00:00",4617.45,39.37,TRADE
VIC1,"2013/01/01 14:30:00",4700.62,39.37,TRADE
VIC1,"2013/01/01 15:00:00",4721.54,39.37,TRADE
VIC1,"2013/01/01 15:30:00",4796.43,39.44,TRADE
VIC1,"2013/01/01 16:00:00",4855.21,39.59,TRADE
VIC1,"2013/01/01 16:30:00",4932.82,40.61,TRADE
VIC1,"2013/01/01 17:00:00",4982.14,40.62,TRADE
VIC1,"2013/01/01 17:30:00",5002.43,39.86,TRADE
VIC1,"2013/01/01 18:00:00",4945.11,38.69,TRADE
VIC1,"2013/01/01 18:30:00",4843.67,40.07,TRADE
VIC1,"2013/01/01 19:00:00",4772.23,40.15,TRADE
VIC1,"2013/01/01 19:30:00",4696.31,41.55,TRADE
VIC1,"2013/01/01 20:00:00",4713.44,42.43,TRADE
VIC1,"2013/01/01 20:30:00",4793.23,43.37,TRADE
VIC1,"2013/01/01 21:00:00",4719.02,42.39,TRADE
VIC1,"2013/01/01 21:30:00",4574.81,41.56,TRADE
VIC1,"2013/01/01 22:00:00",4441.5,39.64,TRADE
VIC1,"2013/01/01 22:30:00",4387.57,39.94,TRADE
VIC1,"2013/01/01 23:00:00",4380.67,39.15,TRADE
VIC1,"2013/01/01 23:30:00",4643.73,39.66,TRADE
VIC1,"2013/01/02 00:00:00",4611.09,40.5,TRADE
VIC1,"2013/01/02 00:30:00",4299.9,39.1,TRADE
VIC1,"2013/01/02 01:00:00",4101.3,37.99,TRADE
VIC1,"2013/01/02 01:30:00",4240.61,38.92,TRADE
VIC1,"2013/01/02 02:00:00",4173,37.9,TRADE
VIC1,"2013/01/02 02:30:00",4059.64,34.28,TRADE
VIC1,"2013/01/02 03:00:00",3980.54,34.33,TRADE
VIC1,"2013/01/02 03:30:00",3971.12,37.62,TRADE
VIC1,"2013/01/02 04:00:00",3967.04,37.48,TRADE
VIC1,"2013/01/02 04:30:00",4046.49,38.96,TRADE
VIC1,"2013/01/02 05:00:00",4145.11,39.37,TRADE
VIC1,"2013/01/02 05:30:00",4331.48,39.37,TRADE
VIC1,"2013/01/02 06:00:00",4485.43,39.87,TRADE
VIC1,"2013/01/02 06:30:00",4693.55,42.24,TRADE
VIC1,"2013/01/02 07:00:00",4895.01,43.57,TRADE
VIC1,"2013/01/02 07:30:00",4901.59,42.91,TRADE
VIC1,"2013/01/02 08:00:00",5051.42,44.13,TRADE
VIC1,"2013/01/02 08:30:00",5162.1,44.45,TRADE
VIC1,"2013/01/02 09:00:00",5205.6,44.25,TRADE
VIC1,"2013/01/02 09:30:00",5292.31,44.99,TRADE
VIC1,"2013/01/02 10:00:00",5312.56,44.9,TRADE
VIC1,"2013/01/02 10:30:00",5335.82,45.37,TRADE
VIC1,"2013/01/02 11:00:00",5341.47,46.27,TRADE
VIC1,"2013/01/02 11:30:00",5343.23,46.16,TRADE
VIC1,"2013/01/02 12:00:00",5355.11,45.01,TRADE
VIC1,"2013/01/02 12:30:00",5317.73,44.43,TRADE
VIC1,"2013/01/02 13:00:00",5369.07,46.42,TRADE
VIC1,"2013/01/02 13:30:00",5363.01,46.82,TRADE
VIC1,"2013/01/02 14:00:00",5398.15,47.07,TRADE
VIC1,"2013/01/02 14:30:00",5416.35,46.97,TRADE
VIC1,"2013/01/02 15:00:00",5458.29,46.86,TRADE
VIC1,"2013/01/02 15:30:00",5526.91,47.43,TRADE
VIC1,"2013/01/02 16:00:00",5647.7,48.19,TRADE
VIC1,"2013/01/02 16:30:00",5625.47,49.4,TRADE
VIC1,"2013/01/02 17:00:00",5645.19,49.48,TRADE
VIC1,"2013/01/02 17:30:00",5562.36,48.05,TRADE
VIC1,"2013/01/02 18:00:00",5505.73,47.8,TRADE
VIC1,"2013/01/02 18:30:00",5401.17,47,TRADE
VIC1,"2013/01/02 19:00:00",5330.36,47,TRADE
VIC1,"2013/01/02 19:30:00",5237.8,46.86,TRADE
VIC1,"2013/01/02 20:00:00",5261.11,47,TRADE
VIC1,"2013/01/02 20:30:00",5307.69,47,TRADE
VIC1,"2013/01/02 21:00:00",5193.85,46.77,TRADE
VIC1,"2013/01/02 21:30:00",5084.69,46.84,TRADE
VIC1,"2013/01/02 22:00:00",4929.66,45.01,TRADE
VIC1,"2013/01/02 22:30:00",4844.62,47.05,TRADE
VIC1,"2013/01/02 23:00:00",4782.55,46.57,TRADE
VIC1,"2013/01/02 23:30:00",5021.21,47.86,TRADE
VIC1,"2013/01/03 00:00:00",4951.47,47.42,TRADE
VIC1,"2013/01/03 00:30:00",4674.32,45.13,TRADE
VIC1,"2013/01/03 01:00:00",4475.03,38.39,TRADE
VIC1,"2013/01/03 01:30:00",4606.14,39.61,TRADE
VIC1,"2013/01/03 02:00:00",4473.08,33.49,TRADE
VIC1,"2013/01/03 02:30:00",4333,36.01,TRADE
VIC1,"2013/01/03 03:00:00",4258.86,34.48,TRADE
VIC1,"2013/01/03 03:30:00",4239.54,37.31,TRADE
VIC1,"2013/01/03 04:00:00",4244.53,35.01,TRADE
VIC1,"2013/01/03 04:30:00",4303.91,38.48,TRADE
VIC1,"2013/01/03 05:00:00",4376.59,41.09,TRADE
VIC1,"2013/01/03 05:30:00",4445.06,42.77,TRADE
VIC1,"2013/01/03 06:00:00",4597.32,42.63,TRADE
VIC1,"2013/01/03 06:30:00",4880.14,42.39,TRADE
VIC1,"2013/01/03 07:00:00",5124.5,44.14,TRADE
VIC1,"2013/01/03 07:30:00",5200.77,44.6,TRADE
VIC1,"2013/01/03 08:00:00",5370.53,44.68,TRADE
VIC1,"2013/01/03 08:30:00",5526.36,45.78,TRADE
VIC1,"2013/01/03 09:00:00",5615.99,45.42,TRADE
VIC1,"2013/01/03 09:30:00",5750.01,46.32,TRADE
VIC1,"2013/01/03 10:00:00",5872.72,46.97,TRADE
VIC1,"2013/01/03 10:30:00",5995.45,47,TRADE
VIC1,"2013/01/03 11:00:00",6173.36,47,TRADE
VIC1,"2013/01/03 11:30:00",6118.2,46.65,TRADE
VIC1,"2013/01/03 12:00:00",6502.96,47.41,TRADE
VIC1,"2013/01/03 12:30:00",6608.57,47.3,TRADE
VIC1,"2013/01/03 13:00:00",6751.17,45.25,TRADE
VIC1,"2013/01/03 13:30:00",6952.47,47.48,TRADE
VIC1,"2013/01/03 14:00:00",7144.36,47.61,TRADE
VIC1,"2013/01/03 14:30:00",7305.93,51.5,TRADE
VIC1,"2013/01/03 15:00:00",7495.66,52,TRADE
VIC1,"2013/01/03 15:30:00",7698.21,50.59,TRADE
VIC1,"2013/01/03 16:00:00",7810.28,50.21,TRADE
VIC1,"2013/01/03 16:30:00",7932.39,58.23,TRADE
VIC1,"2013/01/03 17:00:00",7983.33,70.1,TRADE
VIC1,"2013/01/03 17:30:00",7917.65,61.81,TRADE
VIC1,"2013/01/03 18:00:00",7919.11,72.46,TRADE
VIC1,"2013/01/03 18:30:00",7757,65.86,TRADE
VIC1,"2013/01/03 19:00:00",7603.38,87.78,TRADE
VIC1,"2013/01/03 19:30:00",7397.55,172.57,TRADE
VIC1,"2013/01/03 20:00:00",7190.23,91.46,TRADE
VIC1,"2013/01/03 20:30:00",7047.22,78.44,TRADE
VIC1,"2013/01/03 21:00:00",6786.55,64.69,TRADE
VIC1,"2013/01/03 21:30:00",6436.68,53.65,TRADE
